SpatialPoints:
                x        y
   [1,] -68.75632 45.28724
 [307,] -68.14885 46.84951
 [308,] -69.99878 43.99055
 [309,] -70.00946 45.18406
 [310,] -72.89157 41.57985
 [311,] -70.78918 44.35945
 [312,] -68.42953 46.80020
 [313,] -72.48883 42.18030
 [314,] -72.40615 42.38804
 [315,] -69.93021 41.31595
 [316,] -71.44372 44.48049
 [317,] -67.64233 45.11889
 [318,] -69.43384 41.12279
 [319,] -71.33184 44.26404
 [320,] -68.84231 44.02547
 [321,] -69.06910 43.99458
 [322,] -69.74142 43.38155
 [323,] -71.37340 44.52147
 [324,] -71.81975 41.21117
 [325,] -72.82476 41.03336
 [326,] -72.43714 41.25028
 [327,] -71.24207 41.50309
 [328,] -68.29220 44.59167
 [329,] -69.49032 45.89104
 [330,] -72.90591 42.40326
 [331,] -72.35115 41.70329
 [332,] -71.22018 44.61218
 [333,] -67.29495 45.27774
 [334,] -69.37642 44.62224
 [335,] -68.15652 46.99858
 [336,] -69.83382 45.63256
 [337,] -70.32403 41.50514
 [338,] -68.19607 44.75873
 [339,] -71.62447 41.19175
 [340,] -70.83877 44.66733
 [341,] -70.54815 44.37488
 [342,] -67.82854 44.37840
 [343,] -73.48019 41.97742
 [344,] -70.20400 41.16148
 [345,] -68.37690 44.24437
 [346,] -70.68780 44.22363
 [347,] -67.72523 44.88375
 [348,] -70.29305 43.35797
 [349,] -69.26964 44.53757
 [350,] -69.35514 44.51291
 [351,] -68.50226 44.87665
 [352,] -72.29223 41.60898
 [353,] -70.83013 42.87662
 [354,] -70.76386 43.47293
 [355,] -70.47002 43.53704
 [356,] -73.73369 41.86406
 [357,] -70.74242 43.38248
 [358,] -72.87092 41.91049
 [359,] -72.57904 41.35616
 [360,] -71.36225 43.74238
 [361,] -70.52367 41.46177
 [362,] -68.55651 44.60004
 [363,] -69.46732 43.44898
 [364,] -73.21179 42.17753
 [365,] -70.44450 43.59035
 [366,] -68.41484 43.98487
 [367,] -71.00483 41.72946
 [368,] -72.94907 41.15096
 [369,] -71.02931 40.92287
 [370,] -73.35646 41.16241
 [371,] -67.09760 45.08476
 [372,] -68.16040 44.85760
 [373,] -72.43259 41.07529
 [374,] -70.59391 44.36159
 [375,] -69.28355 45.76629
 [376,] -68.88605 44.34521
 [377,] -71.10452 43.36422
 [378,] -70.97227 41.70912
 [379,] -71.01807 43.16063
 [380,] -72.49953 41.35062
 [381,] -70.14681 41.31365
 [382,] -69.97864 43.92724
 [383,] -73.11476 41.76365
 [384,] -72.51745 41.01157
 [385,] -68.38316 45.24366
 [386,] -70.44703 43.19007
 [387,] -73.04388 41.57834
 [388,] -69.61209 45.52149
 [389,] -72.29033 42.41333
 [390,] -67.22436 44.96328
 [391,] -69.12771 45.38671
 [392,] -69.29215 44.12304
 [393,] -69.06547 44.44534
 [394,] -73.02510 42.33599
 [395,] -70.59095 44.21380
 [396,] -70.74074 44.48365
 [397,] -69.09736 45.14878
 [398,] -68.49325 46.78276
 [399,] -69.22606 44.20578
 [400,] -69.61986 43.85055
 [401,] -69.79388 41.70361
 [402,] -69.80677 41.08821
 [403,] -73.38947 42.42333
 [404,] -72.78796 41.31147
 [405,] -70.32532 43.73582
 [406,] -72.21144 41.69758
 [407,] -68.62487 46.65117
 [408,] -72.47580 41.81788
 [409,] -70.49140 43.38393
 [410,] -68.72020 44.07755
 [411,] -72.39627 41.05054
 [412,] -69.70664 43.54719
 [413,] -68.72125 43.94308
 [414,] -71.72842 41.66050
 [415,] -72.74556 40.92559
 [416,] -69.63595 45.28322
 [417,] -72.94485 42.00256
 [418,] -70.62688 43.14643
 [419,] -69.45218 43.57018
 [420,] -67.19615 44.92190
 [421,] -72.64172 41.12773
 [422,] -73.20040 41.24683
 [423,] -70.76869 41.84014
 [424,] -70.90518 43.62872
 [425,] -68.36699 44.08058
 [426,] -70.18675 45.46631
 [427,] -72.83268 41.47436
 [428,] -68.60808 46.82428
 [429,] -71.38205 41.51212
 [430,] -72.55755 41.51595
 [431,] -68.54495 47.15959
 [432,] -70.66522 44.57324
 [433,] -68.96051 46.69109
 [434,] -70.01974 44.48620
 [435,] -70.13285 41.76081
 [436,] -70.81883 44.84212
 [437,] -68.36691 45.17815
 [438,] -69.96808 44.49098
 [439,] -68.06888 46.66777
 [440,] -71.32788 44.57363
 [441,] -70.86372 43.62226
 [442,] -72.18286 42.11454
 [443,] -69.15501 45.07292
 [444,] -68.93939 44.49371
 [445,] -72.20072 41.28416
 [446,] -69.14591 45.27153
 [447,] -67.91479 44.06661
 [448,] -69.19502 44.07846
 [449,] -71.64594 40.97944
 [450,] -70.86573 43.42346
 [451,] -73.05644 41.98225
 [452,] -69.58060 44.01430
 [453,] -73.30013 42.38109
 [454,] -72.80626 41.17781
 [455,] -71.42727 43.45441
 [456,] -72.69771 42.05224
 [457,] -70.11416 44.30789
 [458,] -70.09425 45.58227
 [459,] -67.47382 44.76734
 [460,] -73.06150 42.19857
 [461,] -69.86585 41.07461
 [462,] -72.37310 41.32010
 [463,] -69.24726 44.33266
 [464,] -72.92681 41.82663
 [465,] -69.47764 45.88646
 [466,] -69.97108 41.26092
 [467,] -67.19286 45.01502
 [468,] -69.71513 45.38648
 [469,] -68.12582 46.45132
 [470,] -71.08608 44.44808
 [471,] -68.31425 44.10086
 [472,] -71.09994 43.20429
 [473,] -69.75225 45.55379
 [474,] -68.20028 45.22165
 [475,] -72.57570 41.59670
 [476,] -71.96557 41.70764
 [477,] -70.44392 41.37647
 [478,] -70.78919 41.35625
 [479,] -71.95533 42.14660
 [480,] -69.99550 45.47138
 [481,] -72.69911 41.54406
 [482,] -68.56212 44.35806
 [483,] -70.37942 41.44770
 [484,] -69.62674 45.35927
 [485,] -69.74567 41.50237
 [486,] -72.86357 41.46002
 [487,] -73.26388 41.45235
 [488,] -67.14045 45.04077
 [489,] -70.31700 44.45413
 [490,] -72.18252 41.40472
 [491,] -73.50725 41.26637
 [492,] -68.59343 44.63017
 [493,] -72.74885 41.36129
 [494,] -69.77205 44.05594
 [495,] -70.12864 43.06339
 [496,] -70.42358 43.45672
 [497,] -68.00741 44.43023
 [498,] -68.90600 43.86047
 [499,] -67.42589 44.78347
 [500,] -68.47273 46.77525
 [501,] -71.69059 41.55683
 [502,] -69.95043 45.61359
 [503,] -69.38400 45.16735
 [504,] -71.79204 41.93513
 [505,] -69.74802 44.03297
 [506,] -69.36214 45.50020
 [507,] -73.26166 41.00922
 [508,] -70.95684 41.32357
 [509,] -70.39711 41.71043
 [510,] -69.20801 44.56406
 [511,] -68.60509 45.04606
 [512,] -68.33916 44.84860
 [513,] -71.13052 43.45601
 [514,] -67.37814 45.36734
 [515,] -69.57949 44.80112
 [516,] -68.58019 46.35654
 [517,] -70.28199 40.96736
 [518,] -68.20731 44.78085
 [519,] -69.08712 44.56730
 [520,] -69.23470 43.94134
 [521,] -68.05005 47.03666
 [522,] -71.99399 41.40965
 [523,] -72.54641 42.30028
 [524,] -72.74064 41.41229
 [525,] -67.25368 45.27108
 [526,] -70.24301 41.31506
 [527,] -69.27102 45.16671
 [528,] -70.51867 41.23875
 [529,] -68.67951 47.10060
 [530,] -70.96173 43.73106
 [531,] -71.11972 43.88757
 [532,] -68.38210 45.00113
 [533,] -69.91734 41.57210
 [534,] -69.39468 44.67667
 [535,] -67.90641 47.02886
 [536,] -70.87502 43.96738
 [537,] -73.34853 42.29614
 [538,] -70.86805 43.45991
 [539,] -73.02618 40.98070
 [540,] -69.36310 45.10975
 [541,] -69.29097 44.36633
 [542,] -73.22652 41.75291
 [543,] -72.20919 41.25562
 [544,] -68.23832 44.98780
 [545,] -73.10392 42.01905
 [546,] -72.72185 42.14267
 [547,] -70.30937 44.45396
 [548,] -68.35997 43.97225
 [549,] -69.52799 44.04938
 [550,] -69.54196 45.79801
 [551,] -73.12374 41.40330
 [552,] -70.98988 41.48503
 [553,] -71.21136 43.14582
 [554,] -71.15787 43.08469
 [555,] -73.63592 41.97942
 [556,] -68.99655 43.62187
 [557,] -73.79292 42.18638
 [558,] -73.29022 41.79211
 [559,] -70.92023 40.94382
 [560,] -67.86597 45.18504
 [561,] -68.15445 46.56325
 [562,] -70.01164 44.64187
 [563,] -68.23410 44.70728
 [564,] -70.44333 41.30214
 [565,] -68.63369 44.53675
 [566,] -71.21086 41.19174
 [567,] -71.30527 43.56278
 [568,] -70.09727 43.56183
 [569,] -72.20117 42.15392
 [570,] -71.44997 41.32928
 [571,] -70.07692 41.33478
 [572,] -70.74016 44.80548
 [573,] -67.26914 45.11350
 [574,] -71.11201 44.11456
 [575,] -71.80634 41.88872
 [576,] -71.56224 41.36859
 [577,] -67.81637 44.26215
 [578,] -72.31530 41.41421
 [579,] -68.93550 43.83539
 [580,] -71.15465 43.10814
 [581,] -71.19307 41.84458
 [582,] -67.14090 44.82105
 [583,] -70.53377 43.88557
 [584,] -69.63394 43.85249
 [585,] -72.27451 41.71384
 [586,] -69.68697 41.33968
 [587,] -70.87936 43.98084
 [588,] -71.62745 41.00847
 [589,] -71.74202 41.22520
 [590,] -68.77084 44.86406
 [591,] -71.96904 41.07791
 [592,] -72.51920 41.45119
 [593,] -69.57343 41.30692
 [594,] -72.59708 41.50029
 [595,] -70.07758 43.83561
 [596,] -71.21830 41.51375
 [597,] -67.90951 44.52062
 [598,] -70.01237 41.09805
 [599,] -72.14718 41.42199
 [600,] -70.58707 43.09350
 [601,] -69.24087 44.43378
 [602,] -71.32641 41.70970
 [603,] -70.59283 43.42479
 [604,] -70.79950 41.57318
 [605,] -69.55750 43.60799
 [606,] -67.19827 45.38699
 [607,] -69.62652 44.74279
 [608,] -70.30271 41.43993
 [609,] -68.28114 44.34139
 [610,] -68.73172 44.60152
 [611,] -70.27113 44.30389
 [612,] -70.44402 41.50564
 [613,] -67.80940 45.32332
 [614,] -68.14994 46.91671
 [615,] -67.81826 44.13523
 [616,] -67.72434 45.14548
 [617,] -70.58602 44.51019
 [618,] -69.91158 41.06826
 [619,] -68.06628 44.21945
 [620,] -70.97948 43.77924
 [621,] -72.31118 40.91433
 [622,] -69.53625 43.54398
 [623,] -70.63665 44.11623
 [624,] -71.32680 43.64546
 [625,] -69.11482 45.70971
 [626,] -68.21782 44.34441
 [627,] -70.36118 41.57915
 [628,] -73.17520 42.03200
 [629,] -73.66149 41.69330
 [630,] -69.85123 45.36179
 [631,] -68.40824 46.84626
 [632,] -70.88054 43.63284
 [633,] -69.99843 40.95778
 [634,] -70.02213 43.94094
 [635,] -68.78442 44.71298
 [636,] -69.24658 45.40475
 [637,] -67.64555 45.40101
 [638,] -71.01018 43.86197
 [639,] -71.45483 43.17750
 [640,] -70.77800 43.67976
 [641,] -70.40623 42.88548
 [642,] -69.77762 43.63610
 [643,] -67.88053 44.44062
 [644,] -71.46560 41.80713
 [645,] -73.38830 41.79889
 [646,] -72.31003 41.95395
 [647,] -69.78660 43.42335
 [648,] -68.00796 44.80775
 [649,] -69.54319 45.85262
 [650,] -69.43118 43.52681
 [651,] -68.50794 47.08886
 [652,] -69.33944 44.77849
 [653,] -73.17737 40.99547
 [654,] -68.80268 46.83877
 [655,] -67.64324 45.05642
 [656,] -69.50821 41.48653
 [657,] -70.75742 43.84019
 [658,] -68.83699 46.84885
 [659,] -70.86468 41.60832
 [660,] -69.50084 43.83478
 [661,] -68.97911 44.69860
 [662,] -72.29574 42.38269
 [663,] -67.91434 44.29187
 [664,] -69.15182 45.73318
 [665,] -71.13971 41.74182
 [666,] -71.38182 41.91979
 [667,] -71.84221 41.16731
 [668,] -71.07901 44.47385
 [669,] -71.91839 41.37040
 [670,] -68.15918 44.94336
 [671,] -67.94602 44.87646
 [672,] -70.11764 43.99254
 [673,] -68.64041 44.69522
 [674,] -68.49603 44.73345
 [675,] -70.04592 44.68207
 [676,] -71.06859 41.40709
 [677,] -69.79614 45.84228
 [678,] -69.43961 44.31481
 [679,] -71.39631 41.74578
 [680,] -72.30408 41.03894
 [681,] -70.08859 43.71819
 [682,] -68.66934 44.59577
 [683,] -70.12444 41.69337
 [684,] -70.82915 40.97809
 [685,] -68.87490 46.80229
 [686,] -70.44544 41.51342
 [687,] -70.75361 41.92480
 [688,] -68.56140 45.14554
 [689,] -71.17955 41.07306
 [690,] -70.43372 41.23883
 [691,] -72.81854 41.14696
 [692,] -68.34115 45.11656
 [693,] -72.07487 42.00834
 [694,] -67.64683 44.75031
 [695,] -70.00865 44.26969
 [696,] -68.07098 44.44217
 [697,] -72.33168 41.79575
 [698,] -67.44288 45.03287
 [699,] -72.52457 41.12033
 [700,] -70.13847 40.87940
 [701,] -68.18568 44.49952
 [702,] -69.62094 40.97189
 [703,] -71.64870 41.29859
 [704,] -71.34318 43.36751
 [705,] -70.95180 43.56794
 [706,] -71.03731 43.67324
 [707,] -70.21367 41.60045
 [708,] -73.12141 41.71965
 [709,] -68.63777 43.88517
 [710,] -70.29748 44.24491
 [711,] -73.45278 42.19074
 [712,] -69.00825 44.12161
 [713,] -71.89022 41.40412
 [714,] -70.60761 41.22849
 [715,] -70.46562 44.56990
 [716,] -71.01001 43.64766
 [717,] -70.19154 43.55441
 [718,] -67.87177 45.26411
 [719,] -72.41058 42.00748
 [720,] -71.25350 44.48641
 [721,] -72.39745 41.14702
 [722,] -70.41435 44.39417
 [723,] -67.81867 44.38126
 [724,] -71.02698 44.38721
 [725,] -69.82751 45.54865
 [726,] -67.81155 44.33275
 [727,] -73.35527 41.19000
 [728,] -71.88953 41.15810
 [729,] -71.28542 44.68605
 [730,] -72.25866 42.27271
 [731,] -72.21643 40.96258
 [732,] -71.26613 43.25894
 [733,] -72.70414 41.55847
 [734,] -70.51062 42.86640
 [735,] -70.12239 44.23607
 [736,] -71.63749 41.65613
 [737,] -71.33940 43.62699
 [738,] -69.30217 43.91470
 [739,] -70.05776 40.99971
 [740,] -70.96754 44.44180
 [741,] -69.69949 43.42663
 [742,] -68.04674 44.78258
 [743,] -70.57907 41.09513
 [744,] -68.96471 44.56656
 [745,] -69.80842 41.31799
 [746,] -70.01835 44.48421
 [747,] -71.23107 43.50536
 [748,] -73.52102 41.68575
 [749,] -67.91053 45.12109
 [750,] -71.12378 43.47291
 [751,] -71.71448 41.44476
 [752,] -71.33616 43.94006
 [753,] -70.82782 44.41516
 [754,] -70.92383 41.50207
 [755,] -71.53841 41.65612
 [756,] -70.97173 44.69532
 [757,] -72.79272 41.13598
 [758,] -68.52542 43.97859
 [759,] -70.29163 42.86637
 [760,] -72.04699 41.05510
 [761,] -71.49489 43.22771
 [762,] -69.87155 45.69224
 [763,] -66.98457 45.19573
 [764,] -69.54896 44.78771
 [765,] -73.06899 42.03525
 [766,] -68.84312 44.19574
 [767,] -69.04820 44.99210
 [768,] -71.85318 42.21307
 [769,] -70.44410 43.64771
 [770,] -73.39783 41.35366
 [771,] -68.82242 44.78560
 [772,] -69.56487 44.33365
 [773,] -69.67186 45.37117
 [774,] -68.27178 46.51067
 [775,] -72.61240 41.97476
 [776,] -71.79574 41.23368
 [777,] -69.88921 45.72752
 [778,] -71.32660 43.38616
 [779,] -69.36776 44.90337
 [780,] -68.71522 46.75331
 [781,] -72.65200 41.33009
 [782,] -71.42016 44.19520
 [783,] -67.69988 45.24707
 [784,] -70.09715 43.04907
 [785,] -68.63753 47.07398
 [786,] -70.90453 43.81302
 [787,] -68.09396 44.54362
 [788,] -70.30626 44.60571
 [789,] -70.78506 43.15042
 [790,] -69.95509 41.60159
 [791,] -69.76666 44.47246
 [792,] -67.93603 44.59568
 [793,] -69.71673 41.20892
 [794,] -70.86670 41.20687
 [795,] -72.98330 42.38837
 [796,] -68.79030 44.26251
 [797,] -67.17049 44.72829
 [798,] -73.22344 42.23680
 [799,] -67.59755 44.74433
 [800,] -68.31833 46.46832
 [801,] -71.33514 43.21187
 [802,] -67.37407 45.07848
 [803,] -70.98010 43.86270
 [804,] -67.30028 45.40124
 [805,] -71.27485 43.30932
 [806,] -69.22739 45.55548
 [807,] -70.82474 41.67680
 [808,] -73.01456 41.66187
 [809,] -70.10348 41.51376
 [810,] -72.62631 42.24218
 [811,] -72.04578 42.36346
 [812,] -68.63131 47.10171
 [813,] -71.53311 43.31109
 [814,] -71.64922 41.76480
 [815,] -73.35225 41.12400
 [816,] -70.46131 43.72163
 [817,] -72.27503 42.22139
 [818,] -72.76510 42.14977
 [819,] -69.97664 43.94536
 [820,] -70.47820 44.61835
 [821,] -69.93834 43.76926
 [822,] -73.09412 41.37183
 [823,] -68.74510 45.29773
 [824,] -69.76231 41.44787
 [825,] -73.35781 41.80345
 [826,] -71.41462 43.37799
 [827,] -70.76988 43.26894
 [828,] -71.52304 41.53666
 [829,] -69.93933 45.53955
 [830,] -67.23931 45.19784
 [831,] -72.83083 41.64609
 [832,] -70.76549 41.32275
 [833,] -73.12217 41.34269
 [834,] -69.81057 44.28741
 [835,] -73.79226 41.74813
 [836,] -69.86460 41.12638
 [837,] -68.98890 44.88319
 [838,] -69.61647 45.09950
 [839,] -70.22102 43.88675
 [840,] -72.72178 41.91960
 [841,] -69.93005 41.73964
 [842,] -68.06064 44.27849
 [843,] -70.04532 41.09350
 [844,] -73.47508 41.42511
 [845,] -69.63582 43.68708
 [846,] -69.68687 43.96074
 [847,] -70.51276 44.60978
 [848,] -73.38249 42.13287
 [849,] -72.49547 41.68013
 [850,] -72.81986 41.76178
 [851,] -70.29332 41.30223
 [852,] -68.05607 44.95256
 [853,] -67.88073 45.18017
 [854,] -70.84071 44.45126
 [855,] -70.73348 43.01102
 [856,] -67.75895 44.65454
 [857,] -67.31046 44.91521
 [858,] -69.18578 44.09850
 [859,] -71.43329 41.36293
 [860,] -68.71755 44.58029
 [861,] -70.95157 44.58820
 [862,] -71.08034 44.14769
 [863,] -72.48360 42.33333
 [864,] -70.57195 44.10793
 [865,] -70.01557 45.65716
 [866,] -70.63057 43.65543
 [867,] -70.32824 41.29558
 [868,] -69.76544 45.85081
 [869,] -67.88060 45.11073
 [870,] -73.12189 41.68065
 [871,] -72.30855 41.52858
 [872,] -67.14496 45.17225
