SpatialPoints:
                x        y
   [1,] -82.92322 41.37764
 [373,] -89.30519 36.36727
 [374,] -77.79294 38.36569
 [375,] -88.74785 40.64334
 [376,] -89.15312 37.54296
 [377,] -83.21918 34.60106
 [378,] -78.78245 41.87976
 [379,] -90.73276 39.84564
 [380,] -88.70376 40.12308
 [381,] -82.47901 41.80660
 [382,] -84.91146 42.85140
 [383,] -77.92085 40.33817
 [384,] -71.19031 41.55259
 [385,] -79.10286 38.77052
 [386,] -86.16516 35.27356
 [387,] -78.78431 38.32486
 [388,] -78.97866 39.39126
 [389,] -90.00911 39.27353
 [390,] -86.54428 35.20674
 [391,] -79.55497 43.48159
 [392,] -76.05892 40.49309
 [393,] -88.55297 40.82455
 [394,] -82.28757 39.38262
 [395,] -77.31754 40.15163
 [396,] -77.51714 40.62843
 [397,] -79.32532 43.70815
 [398,] -90.00539 38.68103
 [399,] -77.98914 41.02788
 [400,] -83.39309 36.12567
 [401,] -82.97904 39.39873
 [402,] -87.81650 42.09607
 [403,] -78.87026 41.28905
 [404,] -80.79372 41.65077
 [405,] -81.84098 41.26961
 [406,] -70.39922 43.96312
 [407,] -77.46035 39.23923
 [408,] -87.90281 42.66589
 [409,] -88.77820 36.96153
 [410,] -91.34620 37.90596
 [411,] -77.29025 39.85550
 [412,] -89.91551 41.24241
 [413,] -78.72859 41.50523
 [414,] -71.42473 41.27940
 [415,] -78.29585 40.98410
 [416,] -94.11849 35.95297
 [417,] -86.28160 35.42691
 [418,] -88.37534 39.95417
 [419,] -83.79699 40.10091
 [420,] -89.99790 38.82510
 [421,] -88.71257 37.61396
 [422,] -93.98278 36.45337
 [423,] -94.05714 36.74299
 [424,] -78.88015 38.98668
 [425,] -82.12087 35.96952
 [426,] -78.32863 38.89358
 [427,] -84.56550 42.60314
 [428,] -90.21216 39.52806
 [429,] -78.16472 40.12628
 [430,] -76.33998 41.14677
 [431,] -73.73902 43.73563
 [432,] -82.26242 35.76485
 [433,] -73.71471 43.85898
 [434,] -88.14593 41.80449
 [435,] -90.19383 42.79866
 [436,] -86.24293 33.36622
 [437,] -77.14849 39.07359
 [438,] -73.93261 43.80232
 [439,] -82.60118 41.89096
 [440,] -88.32634 40.87151
 [441,] -78.47564 38.92183
 [442,] -89.99922 39.09000
 [443,] -82.78628 41.75036
 [444,] -90.26469 42.53912
 [445,] -91.97169 37.80965
 [446,] -76.77177 40.58480
 [447,] -82.98496 39.12259
 [448,] -87.67001 41.23814
 [449,] -82.71031 42.02392
 [450,] -88.21899 42.35356
 [451,] -88.12466 40.15921
 [452,] -88.68935 39.47773
 [453,] -63.31085 44.65469
 [454,] -88.49969 40.22664
 [455,] -90.79109 39.82274
 [456,] -90.24429 42.70307
 [457,] -89.31081 38.28767
 [458,] -78.28506 39.01870
 [459,] -90.95707 41.24899
 [460,] -87.90072 37.60760
 [461,] -82.19801 35.35089
 [462,] -86.07599 33.56588
 [463,] -70.35722 43.55560
 [464,] -82.43329 39.17004
 [465,] -73.97457 43.89804
 [466,] -83.00103 35.17835
 [467,] -78.71583 41.80777
 [468,] -89.53230 41.26590
 [469,] -82.04085 39.34361
 [470,] -64.09919 44.58905
 [471,] -83.84410 35.46046
 [472,] -77.20069 39.33106
 [473,] -77.08475 39.25408
 [474,] -94.38805 36.60697
 [475,] -82.48582 37.08741
 [476,] -88.65036 40.34027
 [477,] -77.44846 38.71738
 [478,] -83.48802 35.14671
 [479,] -87.82814 39.23346
 [480,] -75.85476 40.66157
 [481,] -88.27583 37.67820
 [482,] -89.80476 38.04271
 [483,] -88.40770 39.72975
 [484,] -78.08028 38.32178
 [485,] -81.28812 41.20227
 [486,] -88.55984 37.32030
 [487,] -89.27202 38.03182
 [488,] -79.28014 43.38789
 [489,] -79.45281 43.99122
 [490,] -79.35820 41.67174
 [491,] -79.97923 43.60410
 [492,] -89.79790 42.25113
 [493,] -88.25821 37.38629
 [494,] -83.54801 35.20671
 [495,] -77.39759 40.28332
 [496,] -87.90169 41.91237
 [497,] -76.90388 40.55198
 [498,] -90.21108 38.70083
 [499,] -77.26541 39.97984
 [500,] -85.89164 33.78642
 [501,] -86.61542 35.26965
 [502,] -83.10857 35.87199
 [503,] -94.66363 36.46807
 [504,] -82.11173 35.95659
 [505,] -79.50153 38.81604
 [506,] -86.24047 33.71405
 [507,] -89.99122 39.06309
 [508,] -83.82094 34.29667
 [509,] -90.72740 40.72148
 [510,] -88.24930 37.80790
 [511,] -91.68445 38.10982
 [512,] -79.34059 43.81198
 [513,] -89.93804 37.29575
 [514,] -77.50286 41.00515
 [515,] -76.48565 40.67866
 [516,] -87.48344 39.50619
 [517,] -77.37702 39.00683
 [518,] -81.66000 41.28744
 [519,] -86.05337 33.66635
 [520,] -90.43057 40.18422
 [521,] -78.28568 38.88420
 [522,] -83.86815 42.64616
 [523,] -90.18822 42.81544
 [524,] -77.24083 39.34350
 [525,] -82.69100 39.28445
 [526,] -63.55320 44.49890
 [527,] -71.48756 41.92442
 [528,] -81.86114 35.78665
 [529,] -90.32638 38.75081
 [530,] -87.39613 41.72136
 [531,] -81.37746 40.50903
 [532,] -89.02673 37.23535
 [533,] -70.98777 42.17286
 [534,] -82.66115 36.51344
 [535,] -88.75730 40.67795
 [536,] -83.58621 34.48099
 [537,] -83.11903 35.40824
 [538,] -81.55104 41.48580
 [539,] -78.25553 39.09553
 [540,] -92.70785 37.95941
 [541,] -82.19513 39.74405
 [542,] -89.02762 40.93636
 [543,] -93.80278 36.73914
 [544,] -63.55656 44.70335
 [545,] -76.74900 39.14137
 [546,] -73.62861 43.93541
 [547,] -73.52846 43.26559
 [548,] -79.59201 39.09270
 [549,] -89.17643 36.05833
 [550,] -84.73370 34.65492
 [551,] -88.93089 37.61346
 [552,] -76.63717 40.69152
 [553,] -91.38914 41.12049
 [554,] -83.62269 35.90977
 [555,] -88.28944 41.44390
 [556,] -88.16451 39.25391
 [557,] -84.79443 42.95837
 [558,] -90.52750 39.38618
 [559,] -83.99122 42.45305
 [560,] -90.67589 39.12397
 [561,] -90.55990 40.98949
 [562,] -78.89043 39.02456
 [563,] -78.66657 39.08198
 [564,] -93.07073 38.33283
 [565,] -92.85913 38.24864
 [566,] -87.72550 41.22200
 [567,] -89.25796 36.21731
 [568,] -90.64133 40.96954
 [569,] -85.76492 33.05204
 [570,] -89.66920 36.67419
 [571,] -76.92578 40.98033
 [572,] -84.41866 34.84090
 [573,] -82.83493 39.22321
 [574,] -94.55867 36.55236
 [575,] -84.03520 40.03951
 [576,] -88.46856 37.49643
 [577,] -89.50867 40.74087
 [578,] -94.63142 35.59106
 [579,] -77.55618 40.93658
 [580,] -79.07674 39.00824
 [581,] -71.34241 42.27119
 [582,] -83.97540 42.61745
 [583,] -81.04305 40.73293
 [584,] -84.89119 42.54050
 [585,] -82.90590 36.52935
 [586,] -90.17390 39.15512
 [587,] -90.11646 40.29631
 [588,] -82.85445 41.90920
 [589,] -88.23513 39.70102
 [590,] -71.99459 42.02782
 [591,] -83.87781 35.65658
 [592,] -76.68534 38.81487
 [593,] -90.59332 42.30204
 [594,] -83.73537 35.81948
 [595,] -83.21126 41.40766
 [596,] -82.81828 36.97199
 [597,] -89.42287 42.27735
 [598,] -82.56300 41.81956
 [599,] -79.58198 39.19724
 [600,] -84.09322 42.94529
 [601,] -91.15901 40.85468
 [602,] -63.85754 44.46853
 [603,] -89.31654 42.71619
 [604,] -89.66590 42.12971
 [605,] -82.14701 35.66454
 [606,] -78.41045 39.07623
 [607,] -87.06730 39.86738
 [608,] -63.28284 44.39828
 [609,] -90.05929 38.17133
 [610,] -91.30224 41.01219
 [611,] -94.49543 35.58976
 [612,] -79.51573 41.24568
 [613,] -76.09463 40.86707
 [614,] -77.87126 38.75237
 [615,] -76.80137 38.79891
 [616,] -88.72313 40.34316
 [617,] -77.19924 38.67494
 [618,] -82.77358 41.99952
 [619,] -81.20899 40.68569
 [620,] -87.72831 42.62023
 [621,] -89.25022 37.43209
 [622,] -83.96667 39.59441
 [623,] -77.43949 39.06535
 [624,] -71.05282 42.24504
 [625,] -71.35193 42.43478
 [626,] -89.63441 40.40829
 [627,] -90.50871 40.44716
 [628,] -88.94811 38.24685
 [629,] -88.16221 39.79787
 [630,] -63.89068 44.41974
 [631,] -73.16011 43.75302
 [632,] -76.71137 40.99550
 [633,] -78.59053 38.32919
 [634,] -82.59761 41.58731
 [635,] -90.37369 42.49908
 [636,] -84.04913 43.04285
 [637,] -88.08890 39.32117
 [638,] -81.07961 41.43011
 [639,] -87.84158 40.16562
 [640,] -92.16757 37.94856
 [641,] -77.91749 40.23874
 [642,] -71.63197 42.40703
 [643,] -90.79417 40.57683
 [644,] -93.96269 35.56243
 [645,] -81.18347 40.85522
 [646,] -82.18247 39.17387
 [647,] -87.71914 42.40593
 [648,] -90.24020 38.05226
 [649,] -82.63763 36.91396
 [650,] -81.29235 41.04269
 [651,] -82.89287 41.50007
 [652,] -87.55263 39.04144
 [653,] -88.96353 40.21267
 [654,] -89.89027 39.62756
 [655,] -79.14892 38.89777
 [656,] -90.35398 39.60060
 [657,] -77.25911 39.18013
 [658,] -86.67892 35.28455
 [659,] -78.56164 38.87749
 [660,] -70.59038 42.19297
 [661,] -90.04936 37.97779
 [662,] -92.38517 38.07973
 [663,] -82.51834 36.96586
 [664,] -78.98454 43.72284
 [665,] -94.46544 36.36758
 [666,] -70.90625 41.79416
 [667,] -91.31978 38.18393
 [668,] -76.70692 38.99217
 [669,] -83.69322 35.22600
 [670,] -63.63183 44.36609
 [671,] -89.14477 36.27353
 [672,] -78.13971 38.76498
 [673,] -82.28623 35.56421
 [674,] -73.77177 43.56538
 [675,] -90.26075 42.04021
 [676,] -79.15380 41.75010
 [677,] -89.24197 37.53697
 [678,] -88.32528 40.90079
 [679,] -85.36109 33.55431
 [680,] -94.13882 35.88374
 [681,] -89.03109 36.35870
 [682,] -82.74725 41.89689
 [683,] -91.64297 37.72387
 [684,] -76.36932 41.01422
 [685,] -79.01329 39.48983
 [686,] -87.33842 40.34653
 [687,] -82.56025 39.74477
 [688,] -89.35288 42.31203
 [689,] -78.28558 40.70979
 [690,] -89.31017 37.89663
 [691,] -85.96138 33.31408
 [692,] -84.38095 40.01133
 [693,] -92.76169 38.34594
 [694,] -91.46977 38.03710
 [695,] -79.39502 38.76042
 [696,] -89.66680 35.98808
 [697,] -90.73682 40.69401
 [698,] -88.41409 40.06002
 [699,] -88.41028 37.12689
 [700,] -88.12273 39.98619
 [701,] -82.97477 39.71622
 [702,] -83.36354 35.56604
 [703,] -89.94430 36.22990
 [704,] -82.34089 37.01388
 [705,] -78.01290 39.23888
 [706,] -91.10756 40.62003
 [707,] -83.02826 41.39796
 [708,] -84.27048 42.76421
 [709,] -81.09326 41.94423
 [710,] -83.88443 40.10013
 [711,] -89.97284 42.73456
 [712,] -89.85918 40.85811
 [713,] -82.51201 35.52806
 [714,] -79.23926 38.28037
 [715,] -89.27166 40.36390
 [716,] -76.60774 40.93301
 [717,] -88.75725 39.74985
 [718,] -71.09738 41.95286
 [719,] -63.42331 44.29537
 [720,] -90.29156 38.80904
 [721,] -63.26213 44.34722
 [722,] -71.89720 42.19086
 [723,] -78.22068 38.30622
 [724,] -71.19612 42.64838
 [725,] -89.23550 38.38270
 [726,] -78.21583 40.83333
 [727,] -88.46756 37.43829
 [728,] -89.23179 40.36140
 [729,] -89.80010 36.14442
 [730,] -87.73556 41.23392
 [731,] -84.46493 42.38434
 [732,] -83.30879 35.32156
 [733,] -82.63333 39.75114
 [734,] -87.53042 41.68097
 [735,] -88.24523 41.61058
 [736,] -94.27142 35.98574
 [737,] -87.00286 35.23463
 [738,] -91.50741 40.93953
 [739,] -89.87851 42.52383
 [740,] -88.71524 39.27005
 [741,] -87.76285 41.88633
 [742,] -92.51222 38.55571
 [743,] -77.54404 39.82449
 [744,] -89.10715 42.23745
 [745,] -84.45707 42.51131
 [746,] -79.58982 43.59159
 [747,] -93.96274 36.34641
 [748,] -94.24930 36.51235
 [749,] -89.77261 38.63934
 [750,] -76.23818 40.75706
 [751,] -78.46658 38.72437
 [752,] -85.62822 33.16940
 [753,] -92.19522 38.06867
 [754,] -94.22671 36.14328
 [755,] -70.94993 42.34214
 [756,] -83.77090 34.63543
 [757,] -88.87398 37.51977
 [758,] -71.52975 42.84301
 [759,] -87.40677 39.09589
 [760,] -89.34251 37.09857
 [761,] -84.94103 34.96252
 [762,] -83.07635 35.47723
 [763,] -89.51438 41.21459
 [764,] -87.70415 40.22068
 [765,] -87.67213 41.39566
 [766,] -87.39441 41.16969
 [767,] -84.82205 34.32206
 [768,] -87.38481 41.55110
 [769,] -84.17402 42.93395
 [770,] -76.61854 39.06385
 [771,] -85.28985 33.52841
 [772,] -88.42102 37.91293
 [773,] -82.10423 35.56584
 [774,] -79.03499 38.04251
 [775,] -84.45246 42.88694
 [776,] -81.33176 41.27631
 [777,] -78.20652 38.76746
 [778,] -90.15366 40.61011
 [779,] -89.18784 41.08436
 [780,] -78.42061 38.25090
 [781,] -83.03636 41.34762
 [782,] -84.92469 34.73420
 [783,] -84.87807 42.77576
 [784,] -73.69737 43.62249
 [785,] -83.81700 35.19707
 [786,] -86.23011 35.52349
 [787,] -71.57508 41.81057
 [788,] -89.95336 40.49140
 [789,] -83.92234 42.87985
 [790,] -88.02227 39.57644
 [791,] -84.09632 42.41340
 [792,] -77.17495 38.92797
 [793,] -84.72184 42.36230
 [794,] -79.74214 39.25683
 [795,] -82.55147 41.23397
 [796,] -81.46744 40.83259
 [797,] -88.09167 41.35123
 [798,] -92.42424 37.93889
 [799,] -90.29447 38.60833
 [800,] -83.72269 34.77228
 [801,] -71.72533 42.76553
 [802,] -88.89146 40.58925
 [803,] -89.84942 39.18232
 [804,] -78.34378 39.17572
 [805,] -88.19165 40.03999
 [806,] -81.33461 41.16041
 [807,] -90.43728 38.32563
 [808,] -90.31187 39.34505
 [809,] -89.33406 42.25245
 [810,] -71.76287 41.84715
 [811,] -73.88785 43.72424
 [812,] -69.56972 43.98518
 [813,] -79.60493 38.83195
 [814,] -84.62913 34.47485
 [815,] -89.50585 38.21834
 [816,] -77.77253 38.79023
 [817,] -83.38968 41.51262
 [818,] -84.44344 34.98401
 [819,] -77.44126 40.16637
 [820,] -91.43021 40.82324
 [821,] -77.35387 39.02367
 [822,] -71.54269 42.15865
 [823,] -83.35119 34.97994
 [824,] -87.48745 41.42195
 [825,] -76.95205 39.29481
 [826,] -87.25757 39.12009
 [827,] -79.01827 43.80784
 [828,] -71.15613 41.55241
 [829,] -73.64864 43.94779
 [830,] -90.00833 41.40457
 [831,] -77.34263 40.05993
 [832,] -88.93414 38.02895
 [833,] -89.59013 37.16827
 [834,] -73.54293 43.52584
 [835,] -71.31148 41.52366
 [836,] -87.51060 40.48453
 [837,] -90.18636 41.15565
 [838,] -81.57928 41.62653
 [839,] -90.94405 38.80514
 [840,] -77.71214 40.75209
 [841,] -79.99821 43.87972
 [842,] -84.82381 34.44621
 [843,] -90.34473 40.56511
 [844,] -77.92259 39.05545
 [845,] -89.88301 40.40401
 [846,] -70.25182 44.03816
 [847,] -90.76318 40.61406
 [848,] -77.86774 39.94658
 [849,] -83.79366 39.66758
 [850,] -82.68786 36.50610
 [851,] -89.61767 42.49602
 [852,] -82.04849 35.87588
 [853,] -89.41005 38.44814
 [854,] -83.89045 35.89719
 [855,] -80.96765 41.70928
 [856,] -71.94897 41.34649
 [857,] -88.27620 41.24185
 [858,] -84.51317 43.11785
 [859,] -89.74131 36.17202
 [860,] -79.07439 38.43157
 [861,] -91.74810 38.01779
 [862,] -86.82664 35.15597
 [863,] -73.30191 43.62918
 [864,] -84.09130 42.87844
 [865,] -77.32681 38.79082
 [866,] -71.14582 42.71056
 [867,] -92.68050 38.22919
 [868,] -71.35755 42.04420
 [869,] -78.09721 39.33880
 [870,] -83.28065 35.48864
 [871,] -94.03714 36.79053
 [872,] -78.25282 38.82292
