"year","author","title","review","gene","kw"
"2020","WELCH H","CONSIDERATIONS FOR TRANSFERRING AN OPERATIONAL DYNAMIC OCEAN MANAGEMENT TOOL BETWEEN OCEAN COLOR PRODUCTS",0,FALSE,"BYCATCH; CHLOROPHYLL; DYNAMIC OCEAN MANAGEMENT; FISHERIES; GLOBCOLOUR; MODIS; OC-CCI; OPERATIONALIZATION; SPECIES DISTRIBUTION MODEL; VIIRS; CHLOROPHYLL-A; DATA SETS; REFLECTANCE; VALIDATION; TRENDS; WATERS; AQUA"
"2020","ADHIKARI A","FUTURE DISTRIBUTION OF INVASIVE WEED SPECIES ACROSS THE MAJOR ROAD NETWORK IN THE STATE OF MONTANA, USA",0,FALSE,"HABITAT SUITABILITY; INVASIVE WEED SPECIES; ROAD NETWORK; SPECIES; DISTRIBUTION MODEL; PLANT INVASIONS; LAND-USE; PHENOTYPIC PLASTICITY; BIOTIC RESISTANCE; RANDOM FORESTS; CLIMATE-CHANGE; ALIEN PLANTS; MANAGEMENT; DISPERSAL; POPULATIONS"
"2020","MATSUHASHI S","DEVELOPING A POINT PROCESS MODEL FOR ECOLOGICAL RISK ASSESSMENT OF PINE WILT DISEASE AT MULTIPLE SCALES",0,FALSE,"BIOLOGICAL INVASIONS; DOWN-WEIGHTED POISSON REGRESSION (DWPR); FOREST; PATHOLOGY; RISK MAP; SPECIES DISTRIBUTION MODELS (SDM); MONOCHAMUS-ALTERNATUS COLEOPTERA; SPECIES DISTRIBUTION MODEL; BURSAPHELENCHUS-XYLOPHILUS; CHESTNUT BLIGHT; CLIMATE; TEMPERATURE; NEMATODE; APHELENCHOIDIDAE; TRANSMISSION; EQUIVALENCE"
"2020","SUNDBLAD G","PREDICTING THE EFFECTS OF EUTROPHICATION MITIGATION ON PREDATORY FISH BIOMASS AND THE VALUE OF RECREATIONAL FISHERIES",0,FALSE,"ECONOMIC VALUE; ECOSYSTEM SERVICES; EUTROPHICATION; FISHERIES; SPECIES; DISTRIBUTION MODEL; TRAVEL COST METHOD; BALTIC SEA; SPECIES DISTRIBUTIONS; COASTAL HABITATS; VALUATION; CLASSIFICATION; COMMUNITIES; SCENARIOS; PIKEPERCH; TURBIDITY"
"2020","IBANEZ-JUSTICIA A","HABITAT SUITABILITY MODELLING TO ASSESS THE INTRODUCTIONS OF AEDES ALBOPICTUS (DIPTERA: CULICIDAE) IN THE NETHERLANDS",0,FALSE,"INVASIVE MOSQUITOES; HABITAT SUITABILITY MODELS; LAND SURFACE; TEMPERATURE; MAXENT; GIS; AUTOCHTHONOUS DENGUE-FEVER; VECTOR; VIRUS; ESTABLISHMENT; CHIKUNGUNYA; INFECTION; MOSQUITOS; CLIMATE; TIGER"
"2020","BARRIO-ANTA M","PREDICTING CURRENT AND FUTURE SUITABLE HABITAT AND PRODUCTIVITY FOR ATLANTIC POPULATIONS OF MARITIME PINE (PINUS PINASTER AITON) IN SPAIN",0,FALSE,"PINUS PINASTER AITON; SITE INDEX; SPECIES DISTRIBUTION MODEL; ENVIRONMENTAL VARIABLES; RANDOM FOREST; CLIMATE CHANGE; FOREST SITE PRODUCTIVITY; SPECIES DISTRIBUTION MODELS; CLIMATE-CHANGE; NATIONAL FOREST; INDEX; TREE; SOIL; CLASSIFICATION; GROWTH; SPRUCE"
"2020","KRETCHUN AM","LONG TERM PERSISTENCE OF ASPEN IN SNOWDRIFT-DEPENDENT ECOSYSTEMS",0,TRUE,"QUAKING ASPEN; DROUGHT; REGENERATION; SNOWDRIFT ZONES; CLIMATE-CHANGE; WATER-DEFICIT; DOUGLAS-FIR; FOREST; FUTURE; DYNAMICS; CARBON; ACCUMULATION; VARIABILITY"
"2020","GUAN LISHA GL","EVALUATING SPATIO-TEMPORAL DYNAMICS OF MULTIPLE FISHERIES-TARGETED POPULATIONS SIMULTANEOUSLY: A CASE STUDY OF THE BOHAI SEA ECOSYSTEM IN CHINA",0,FALSE,"JOINT SPECIES DISTRIBUTION MODEL; SIMULTANEOUS EVALUATION; SPATIO-TEMPORAL DYNAMICS; MULTI-POPULATION; REGIME SHIFTS; GULF; NORTHERN; STOCK; HABITAT"
"2020","HALLMAN TA","COMPARING MULTI- AND SINGLE-SCALE SPECIES DISTRIBUTION AND ABUNDANCE MODELS BUILT WITH THE BOOSTED REGRESSION TREE ALGORITHM",0,FALSE,"ABUNDANCE MODELS; BOOSTED REGRESSION TREES; ECOLOGICAL NICHE MODEL; MULTI-SCALE MODEL; SPATIAL SCALE; SPECIES DISTRIBUTION MODEL; HURDLE; MODEL; SCALE OPTIMIZATION; HABITAT SELECTION; CLIMATE-CHANGE; BIOTIC INTERACTIONS; PREDICT"
"2020","GUO F","ACTIVITY NICHES OUTPERFORM THERMAL PHYSIOLOGICAL LIMITS IN PREDICTING GLOBAL ANT DISTRIBUTIONS",0,FALSE,"ANT BIOGEOGRAPHY; ANT DISTRIBUTION; FORAGING ACTIVITY; RANGE PROJECTION; SPECIES DISTRIBUTION MODEL; THERMAL LIMITS; THERMAL PERFORMANCE CURVE; POGONOMYRMEX-OCCIDENTALIS HYMENOPTERA; FUNCTIONAL-GROUPS; ACTIVITY PATTERNS; TRADE-OFF; TEMPERATURE; TOLERANCE; FORMICIDAE; ECOLOGY; COMPETITION"
"2020","COBAN HO","MAXENT MODELING FOR PREDICTING THE CURRENT AND FUTURE POTENTIAL GEOGRAPHICAL DISTRIBUTION OF QUERCUS LIBANI OLIVIER",0,FALSE,"GLOBAL CLIMATE CHANGE; SPECIES DISTRIBUTION MODEL; CCSM4; PCA; QUERCUS; LIBANI OLIVIER; CHANGE ANALYSIS; SPECIES DISTRIBUTION MODELS; CLIMATE-CHANGE; HABITAT DISTRIBUTION; SUITABILITY; REGION"
"2020","WHITE L","RARE OR OVERLOOKED? THE DISTRIBUTION OF HAIRY JOINTGRASS IN NORTH COAST NEW SOUTH WALES, AUSTRALIA, AND IMPLICATIONS FOR ITS CONSERVATION STATUS",0,FALSE,"BIODIVERSITY CONSERVATION; SPECIES DISTRIBUTION MODEL; THREATENED; SPECIES LISTING CRITERIA; SPATIAL ECOLOGY; HABITAT MAPPING; FLORA; MAXENT; NEW SOUTH WALES AUSTRALIA; SPECIES DISTRIBUTION MODELS; HABITAT SUITABILITY; ASSESSING THREATS; EXTINCTION RISK; CLIMATE-CHANGE; SAMPLING BIAS; BIODIVERSITY; PREDICTION; PERFORMANCE; MANAGEMENT"
"2020","KHAN S","THE DISTRIBUTION OF THE ELONGATED TORTOISE (INDOTESTUDO ELONGATA) ON THE INDIAN SUBCONTINENT: IMPLICATIONS FOR CONSERVATION AND MANAGEMENT",0,FALSE,"BIOGEOGRAPHIC PROVINCE; FOREST FIRE; INDIA; NICHE MODELING; PROTECTED; AREA; TESTUDINES; SPECIES DISTRIBUTIONS; NICHE MODELS; BIOGEOGRAPHY; TURTLES; MAXENT; FIRE; BIODIVERSITY; INFORMATION; PATTERNS; ECOLOGY"
"2020","MALABET FM","REALIZED DISTRIBUTION PATTERNS OF CROWNED LEMURS (EULEMUR CORONATUS) WITHIN A HUMAN-DOMINATED FOREST FRAGMENT IN NORTHERN MADAGASCAR",0,FALSE,"CONSERVATION SCIENCE; CROWNED LEMURS; FOREST FRAGMENT; MADAGASCAR; PROTECTED AREAS; SPECIES DISTRIBUTION MODELS (SDMS); SPECIES DISTRIBUTIONS; DIETARY FLEXIBILITY; MODEL SELECTION; BROWN; LEMURS; CONSERVATION; HABITAT; FULVUS; PERSISTENCE; POPULATION; LANDSCAPES"
"2020","WELLMANN T","EARTH OBSERVATION BASED INDICATION FOR AVIAN SPECIES DISTRIBUTION MODELS USING THE SPECTRAL TRAIT CONCEPT AND MACHINE LEARNING IN AN URBAN SETTING",0,FALSE,"REMOTE SENSING; SPECTRAL TRAITS; SPECIES DISTRIBUTION MODEL; RANDOM; FOREST; URBAN BIRDS; MACHINE LEARNING; RANDOM FOREST; RICHNESS; BIRD; PATTERNS; CLASSIFICATION; BIODIVERSITY; NDVI"
"2020","DONG X","SPATIAL PATTERN AND DETERMINANTS OF GLOBAL INVASION RISK OF AN INVASIVE SPECIES, SHARPBELLY HEMICULTER LEUCISCULUS (BASILESKY, 1855)",0,FALSE,"AQUATIC INVASIVE SPECIES; SPECIES DISTRIBUTION MODELS; ENSEMBLE; PREDICTING; HABITAT-SUITABILITY; INVASION RISK; MANAGEMENT STRATEGIES; FRESH-WATER FISHES; PSEUDORASBORA-PARVA; HABITAT SUITABILITY; DISTRIBUTIONS; NICHE; PREDICTION; MODELS; IDENTIFICATION; OCCURRENCES; BASILEWSKY"
"2020","DE LA BARRA P","PREDICTING THE DISTRIBUTION OF A PORTUNID CRAB IN PATAGONIAN COASTAL WATERS",0,FALSE,"OVALIPES TRIMACULATUS; BIOTIC PREDICTORS; SAN MATIAS GULF; SPECIES; DISTRIBUTION MODEL; SPATIAL-DISTRIBUTION; CATCHING EFFICIENCY; SPECIES RICHNESS; MARINE; PATTERNS; HABITAT; PREY; ABUNDANCE; DIET; MANAGEMENT"
"2020","BELLAMY C","A SEQUENTIAL MULTI-LEVEL FRAMEWORK TO IMPROVE HABITAT SUITABILITY MODELLING",0,FALSE,"RHINOLOPHUS HIPPOSIDEROS; LESSER HORSESHOE BAT; SPECIES DISTRIBUTION; MODEL; NESTED MODEL; MULTI-SCALE; MAXENT; SPECIES DISTRIBUTION MODELS; CLIMATE-CHANGE; RHINOLOPHUS-HIPPOSIDEROS; HORSESHOE BATS; NICHE BREADTH; CONSERVATION; MULTISCALE; SCALE; SELECTION; DISTRIBUTIONS"
"2020","WHITLOCK SL","MODELLING PINNIPED ABUNDANCE AND DISTRIBUTION BY COMBINING COUNTS AT TERRESTRIAL SITES AND IN-WATER SIGHTINGS",0,FALSE,"HIERARCHICAL MODEL; OPPORTUNISTIC SIGHTINGS; SPECIES DISTRIBUTION MODEL; PINNIPED; STELLER SEA LION; ATTENDANCE PROBABILITY; STELLER SEA LIONS; N-MIXTURE MODELS; EUMETOPIAS-JUBATUS; POPULATION-DYNAMICS; TEMPORARY EMIGRATION; ATTENDANCE PATTERNS; FORAGING BEHAVIOR; HARBOR SEALS; ADULT FEMALE"
"2020","GEARY WL","PREDATORS, FIRE OR RESOURCES: WHAT DRIVES THE DISTRIBUTION OF HERBIVORES IN FRAGMENTED MESIC FORESTS?",0,FALSE,"FIRE; HERBIVORE; MACROPOD; MOTION-SENSING CAMERA; PREDATION; PREDATOR; CONTROL; SPATIAL DISTRIBUTION; SPECIES DISTRIBUTION MODEL; TROPHIC; RELATIONSHIPS; VULPES VULPES; TROPHIC CASCADES; BOTTOM-UP; TOP-DOWN; MAMMALIAN HERBIVORES; HABITAT; RESPONSES; MESOPREDATORS; MANAGEMENT; OCCUPANCY; LANDSCAPE"
"2020","BARNES MA","PREDICTING SUITABLE HABITAT FOR DREISSENID MUSSEL INVASION IN TEXAS BASED ON CLIMATIC AND LAKE PHYSICAL CHARACTERISTICS",0,FALSE,"DREISSENA; MAXENT; NICHE; RANGE; PREDICTION; SPECIES DISTRIBUTION MODEL; ZEBRA AND QUAGGA MUSSELS; ZEBRA-MUSSEL; POTENTIAL DISTRIBUTION; SPECIES DISTRIBUTIONS; RISK-ASSESSMENT; POLYMORPHA; RIVER; ABUNDANCE; ECOSYSTEM; PATTERNS; SURFACES"
"2020","BYEON D","EFFECT OF TYPES OF METEOROLOGICAL DATA ON SPECIES DISTRIBUTION PREDICTED BY THE CLIMEX MODEL USING AN EXAMPLE OF LYCORMA DELICATULA (HEMIPTERA: FULGORIDAE)",0,FALSE,"CLIMATIC SUITABILITY; CLIMEX; METEOROLOGICAL DATA; POTENTIAL; DISTRIBUTION; ANT ANOPLOLEPIS-GRACILIPES; CLIMATE-CHANGE SCENARIO; KOREA; PEST"
"2020","HALLMAN TA","DECIPHERING ECOLOGY FROM STATISTICAL ARTEFACTS: COMPETING INFLUENCE OF SAMPLE SIZE, PREVALENCE AND HABITAT SPECIALIZATION ON SPECIES DISTRIBUTION MODELS AND HOW SMALL EVALUATION DATASETS CAN INFLATE METRICS OF PERFORMANCE",0,FALSE,"AUC; ECOLOGICAL NICHE MODEL; HABITAT SPECIALIZATION; PARTIAL ROC; PREVALENCE; SAMPLE SIZE; SPECIES DISTRIBUTION MODEL; CLIMATE-CHANGE; UNCERTAINTY; SELECTION; ACCURACY; TEMPERATURE; SENSITIVITY; RESERVE; PREDICT"
"2020","DAI L","COMPARATIVE PERFORMANCE OF MODELLING APPROACHES FOR PREDICTING FISH SPECIES RICHNESS IN THE YANGTZE RIVER ESTUARY",0,TRUE,"FISH SPECIES RICHNESS; SPECIES DISTRIBUTION MODEL; TREE-BASED MODEL; SPATIAL DISTRIBUTION; GENERALIZED ADDITIVE-MODELS; LOBSTER HOMARUS-AMERICANUS; GLOBAL; PATTERNS; HABITAT; DIVERSITY; SELECTION; CATCH"
"2020","JIANG D","MODELING THE DISTRIBUTION OF NONGGANG BABBLER STACHYRIS NONGGANGENSIS, A THREATENED BIRD OF LIMESTONE KARST FORESTS OF THE SINO-VIETNAM BORDER, AND IMPLICATIONS FOR ITS CONSERVATION",0,FALSE,"NA; PREDICTING SPECIES DISTRIBUTIONS; SAMPLE-SIZE; SELECTING THRESHOLDS; RECORDS; HABITAT; PERFORMANCE; GUANGXI; AREA"
"2020","JACKSON-RICKETTS J","HABITAT MODELING OF IRRAWADDY DOLPHINS (ORCAELLA BREVIROSTRIS) IN THE EASTERN GULF OF THAILAND",0,FALSE,"GULF OF THAILAND; HABITAT; IRRAWADDY DOLPHIN; ORCAELLA BREVIROSTRIS; SPATIAL MANAGEMENT; SPECIES DISTRIBUTION MODEL; MARINE PROTECTED AREAS; SPECIES DISTRIBUTION; HUMPBACK DOLPHINS; SOUTH; CHINA; COUNT DATA; CONSERVATION; CETACEANS; POPULATION; PREDICTION; PATTERNS"
"2020","O'REILLY-NUGENT A","MEASURING COMPETITIVE IMPACT: JOINT-SPECIES MODELLING OF INVADED PLANT COMMUNITIES",0,FALSE,"GRASSLANDS; GRAZING; IMPACT; INVASIVE SPECIES; JOINT-SPECIES; DISTRIBUTION MODEL (JSDM); LIGHT COMPETITION; NUTRIENT ADDITION; TOBIT; REGRESSION; BIOTIC INTERACTIONS; FUNCTIONAL DIFFERENCES; SOIL NUTRIENTS; DISTURBANCE; DIVERSITY; INVASION; DRIVERS; ALIEN; DISTRIBUTIONS; COOCCURRENCE"
"2020","WANG R","POTENTIAL DISTRIBUTION OF SPODOPTERA FRUGIPERDA (JE SMITH) IN CHINA AND THE MAJOR FACTORS INFLUENCING DISTRIBUTION",0,FALSE,"SPODOPTERA FRUGIPERDA (JE SMITH); MAXENT MODEL; POTENTIAL GEOGRAPHICAL; DISTRIBUTION; ENVIRONMENTAL VARIABLES; FALL ARMYWORM; LEPIDOPTERA-NOCTUIDAE; FUTURE-TRENDS; MAXENT; SUITABILITY; STATE; CORN; L."
"2020","HEERSINK DK","WHEN EXOTIC INTRODUCTIONS FAIL: UPDATING INVASION BELIEFS",0,FALSE,"INVASION; PROPAGULE PRESSURE; PERNA VIRIDIS; ASIAN GREEN MUSSEL; SPECIES; DISTRIBUTION MODEL; CLIMATE MATCHING; PERNA-VIRIDIS LINNAEUS; RANGE; ESTABLISHMENT; PREDICTION; MYTILIDAE"
"2020","ALVES DE ANDRADE AF","ENMTML: AN R PACKAGE FOR A STRAIGHTFORWARD CONSTRUCTION OF COMPLEX ECOLOGICAL NICHE MODELS",0,FALSE,"SPECIES DISTRIBUTION MODEL; OPEN-SOURCE SOFTWARE; NICHE MODELING; MODEL; EVALUATION; SPECIES DISTRIBUTION MODELS; GEOGRAPHIC DISTRIBUTIONS; ACCESSIBLE AREA; CLIMATE; PERFORMANCE; UNCERTAINTIES; SOFTWARE; PLATFORM; CONSTRAINTS; REGRESSION"
"2020","KRAPU C","A SPATIAL COMMUNITY REGRESSION APPROACH TO EXPLORATORY ANALYSIS OF ECOLOGICAL DATA",0,FALSE,"BAYESIAN STATISTICS; COMMUNITY ECOLOGY; CO-OCCURRING SPECIES; ECOLOGICAL; DATASETS; SPATIAL ECOLOGY; SPATIAL EFFECTS; SPECIES DISTRIBUTION MODEL; SPECIES DISTRIBUTION MODELS; MULTIVARIATE; COOCCURRENCE; ORDINATION"
"2020","FRIEDRICHS-MANTHEY M","FROM TOPOGRAPHY TO HYDROLOGY-THE MODIFIABLE AREA UNIT PROBLEM IMPACTS FRESHWATER SPECIES DISTRIBUTION MODELS",0,FALSE,"BIOMOD2; CATCHMENT; DANUBE; FISH; MODIFIABLE AREA UNIT PROBLEM; RIVER; SPECIES DISTRIBUTION MODEL; CLIMATE-CHANGE; LAND-USE; CONSERVATION; PERFORMANCE; STREAM; SCALE; UNCERTAINTY; SENSITIVITY; CHALLENGES; PREDICTION"
"2020","FRIEDLAND KD","CHANGES IN HIGHER TROPHIC LEVEL PRODUCTIVITY, DIVERSITY AND NICHE SPACE IN A RAPIDLY WARMING CONTINENTAL SHELF ECOSYSTEM",0,FALSE,"SPECIES INTERACTIONS; NICHE OVERLAP; BIODIVERSITY; HABITAT; SPECIES; DISTRIBUTION MODEL; CLIMATE-CHANGE; SPECIES DISTRIBUTION; DISTRIBUTION SHIFTS; LOSS; FISH COMMUNITIES; MARINE HEATWAVES; OCEAN; ATLANTIC; IMPACTS; TROPICALIZATION"
"2020","SULTANA S","IMPACTS OF CLIMATE CHANGE ON HIGH PRIORITY FRUIT FLY SPECIES IN AUSTRALIA",0,FALSE,"NA; DIPTERA TEPHRITIDAE DACINAE; BACTROCERA-TRYONI FROGGATT; CERATITIS-CAPITATA; DISTRIBUTION MODELS; ECOLOGICAL NICHE; DACUS-TRYONI; QUEENSLAND; RECORDS; ESTABLISHMENT; DISTRIBUTIONS"
"2020","ZHANG Z","FUTURE CLIMATE CHANGE WILL SEVERELY REDUCE HABITAT SUITABILITY OF THE CRITICALLY ENDANGERED CHINESE GIANT SALAMANDER",0,FALSE,"ANDRIAS DAVIDIANUS; GLOBAL WARMING; HABITAT CONTRACTION; SPECIES; DISTRIBUTION MODEL; POTENTIAL DISTRIBUTION; SPECIES DISTRIBUTION MODELS; PROTECTED AREAS; SAMPLE-SIZE; PERFORMANCE; DISTRIBUTIONS; CONSERVATION; EXTINCTION; PREDICTION; ACCURACY; PATTERNS"
"2020","DORMANN CF","CALIBRATION OF PROBABILITY PREDICTIONS FROM MACHINE-LEARNING AND STATISTICAL MODELS",0,FALSE,"CALIBRATION PLOT; MACHINE LEARNING; MODEL AVERAGING; PREDICTION BIAS; SEPARATION; SPECIES DISTRIBUTION MODEL; SPECIES DISTRIBUTION MODELS; SPATIAL MODELS; STRATEGIES; REGRESSION; ABUNDANCE; SUPPORT; BIAS; FIT"
"2020","CHEN B","ENVIRONMENTAL MODELS FOR PREDICTING HABITAT OF THE INDO-PACIFIC HUMPBACK DOLPHINS IN FUJIAN, CHINA",0,FALSE,"COASTAL WATERS; DISTRIBUTION; HABITAT MAPPING; PROTECTED SPECIES; INDO-PACIFIC HUMPBACK DOLPHIN; SOUSA-CHINENSIS; POPULATION-SIZE; CONSERVATION; XIAMEN"
"2020","BINO G","A STITCH IN TIME - SYNERGISTIC IMPACTS TO PLATYPUS METAPOPULATION EXTINCTION RISK",0,FALSE,"FRESHWATER ECOSYSTEMS; POPULATION VIABILITY ANALYSIS; RIVER REGULATION; HABITAT LOSS; SPECIES DISTRIBUTION MODEL; IUCN RED LISTING; RAMAS GIS; UPPER SHOALHAVEN RIVER; ORNITHORHYNCHUS-ANATINUS; VIABILITY ANALYSIS; POPULATION; CONSERVATION; CATCHMENT; HABITAT; HISTORY; RARE; BIAS"
"2020","PEDARROS E","RALLYING CITIZEN KNOWLEDGE TO ASSESS WILDLIFE OCCURRENCE AND HABITAT SUITABILITY IN ANTHROPOGENIC LANDSCAPES",0,FALSE,"SPECIES DISTRIBUTION MODEL; PARTICIPATORY MAPPING; HUMAN-WILDLIFE; CONFLICT; TRANSFORMATIVE CONSERVATION; CHACMA BABOON; ADAPTIVE; CO-MANAGEMENT; LOCAL KNOWLEDGE; PROTECTED AREAS; NATIONAL-PARK; CONSERVATION; SCIENCE; MODELS; MANAGEMENT; BEHAVIOR; BABOONS; PEOPLE"
"2020","LU Y","THE POTENTIAL GLOBAL DISTRIBUTION OF THE WHITE PEACH SCALE PSEUDAULACASPIS PENTAGONA (TARGIONI TOZZETTI) UNDER CLIMATE CHANGE",0,FALSE,"PEST; WHITE PEACH SCALE; SPECIES DISTRIBUTION MODEL; RISK ASSESSMENT; HABITAT SUITABILITY; PEST MANAGEMENT; SPECIES DISTRIBUTIONS; HEMIPTERA DIASPIDIDAE; ONION MAGGOT; HOST PLANTS; MAXENT; TEMPERATURE; HOMOPTERA; HABITATS; DIAPAUSE; RANGES"
"2020","RUBENSON ES","AN INVADER IN SALMONID REARING HABITAT: CURRENT AND FUTURE DISTRIBUTIONS OF SMALLMOUTH BASS (MICROPTERUS DOLOMIEU) IN THE COLUMBIA RIVER BASIN",0,FALSE,"NA; CLIMATE-CHANGE; ENVIRONMENTAL DNA; PACIFIC-NORTHWEST; RESTORATION; MANAGEMENT; COMMUNITIES; PREDATION; ABUNDANCE; FISHES; SCALES"
"2020","HAAK CR","POSITIVE INTERSPECIFIC ASSOCIATIONS CONSISTENT WITH SOCIAL INFORMATION USE SHAPE JUVENILE FISH ASSEMBLAGES",0,TRUE,"INTERSPECIFIC INFORMATION TRANSFER; SOCIAL INFORMATION; HETEROSPECIFIC; ASSOCIATION; JUVENILE FISH; MIXED-SPECIES GROUPS; POSITIVE INTERACTIONS; ONTOGENETIC NICHE; SPECIES BIRD FLOCKS; HETEROSPECIFIC ALARM CALLS; BODY-SIZE; PREDATION; RISK; INTRAGUILD PREDATION; BIOTIC INTERACTIONS; PUBLIC INFORMATION; FUNCTIONAL DIVERSITY; SPATIAL-DISTRIBUTION; COMMUNITY STRUCTURE"
"2020","HAGHANI A","ECOLOGICAL MODELING AND DISTRIBUTION ANALYSIS OF DIGGER SCORPIONS: ODONTOBUTHUS DORIAE, ODONTHUBUTUS BIDENTATUS (SCORPIONES: BUTHIDAE) AND SCORPIO MAURUS (SCORPIONES: SCORPIONIDAE) IN IRAN USING THE MAXIMUM ENTROPY METHOD",0,FALSE,"DIGGER SCORPION; ODONTOBUTHUS DORIAE; ODONTHUBUTUS BIDENTATUS; SCORPIO; MAURUS; MAXENT; IRAN; ESFAHAN; VACHON; SOILS"
