SpatialPoints:
                x        y
   [1,] -72.83926 41.46467
 [158,] -70.31506 41.76207
 [159,] -71.58978 41.58217
 [160,] -72.36900 40.98617
 [161,] -71.26482 41.62582
 [162,] -72.99903 41.74945
 [163,] -70.30493 41.11669
 [164,] -72.58987 41.11859
 [165,] -69.84868 41.22376
 [166,] -72.95840 41.96672
 [167,] -70.56059 41.53332
 [168,] -70.07227 41.34141
 [169,] -71.77146 41.29747
 [170,] -69.84687 41.61834
 [171,] -70.12632 41.10941
 [172,] -72.77560 41.65850
 [173,] -72.49017 41.51673
 [174,] -70.75172 41.68818
 [175,] -72.25648 41.49603
 [176,] -70.98264 41.86001
 [177,] -72.93991 41.14268
 [178,] -70.74609 41.85163
 [179,] -72.80850 41.25241
 [180,] -71.45308 41.17802
 [181,] -72.77924 40.84407
 [182,] -71.17717 41.77862
 [183,] -70.66109 40.95366
 [184,] -72.76424 41.21252
 [185,] -73.03524 41.42603
 [186,] -70.69627 41.23661
 [187,] -70.00444 41.01395
 [188,] -70.82309 41.55481
 [189,] -70.12375 40.80228
 [190,] -70.51720 41.63014
 [191,] -71.77045 41.51256
 [192,] -72.68290 41.69526
 [193,] -70.14854 41.71878
 [194,] -71.46502 40.97642
 [195,] -71.04226 40.96893
 [196,] -71.97606 41.30426
 [197,] -69.57120 41.24931
 [198,] -71.95425 41.46769
 [199,] -73.32471 41.68314
 [200,] -70.51971 41.79548
 [201,] -73.14089 41.69695
 [202,] -69.72481 41.26049
 [203,] -72.20701 41.42066
 [204,] -70.51194 41.56157
 [205,] -72.98510 40.98982
 [206,] -72.48687 41.75828
 [207,] -73.09195 41.31821
 [208,] -69.57241 41.60488
 [209,] -70.05321 40.97799
 [210,] -69.98921 40.94437
 [211,] -69.74373 41.32946
 [212,] -72.51011 41.02250
 [213,] -69.78517 40.96822
 [214,] -70.21883 41.69092
 [215,] -72.80067 41.86800
 [216,] -70.74113 41.36848
 [217,] -71.69394 41.68659
 [218,] -70.82728 41.71235
 [219,] -72.58955 41.24721
 [220,] -71.21190 41.74099
 [221,] -70.90701 41.79119
 [222,] -70.90273 41.49711
 [223,] -69.89653 41.05153
 [224,] -71.62410 41.02757
 [225,] -71.40645 41.35897
 [226,] -70.63008 41.03888
 [227,] -72.75239 41.18521
 [228,] -71.89983 41.16890
 [229,] -70.04838 40.96318
 [230,] -70.93343 41.31468
 [231,] -70.58348 41.48536
 [232,] -71.36557 41.76963
 [233,] -71.69714 41.37052
 [234,] -72.64253 40.87942
 [235,] -70.33855 41.18829
 [236,] -70.99919 41.68083
 [237,] -73.46467 41.20040
 [238,] -72.67922 40.84420
 [239,] -71.02862 41.35705
 [240,] -70.96689 41.69439
 [241,] -70.94055 41.32657
 [242,] -69.40604 41.32133
 [243,] -71.39553 41.30987
 [244,] -72.37785 41.67595
 [245,] -70.52509 41.19329
 [246,] -70.14868 41.72456
 [247,] -69.85315 41.26639
 [248,] -72.94723 41.16881
 [249,] -69.77604 41.46321
 [250,] -72.70919 41.90130
 [251,] -71.52733 41.30936
 [252,] -71.83582 41.09760
 [253,] -69.71450 41.37462
 [254,] -73.35905 41.17038
 [255,] -71.46489 41.48399
 [256,] -70.48194 40.99097
 [257,] -70.21055 41.23016
 [258,] -70.66717 41.05403
 [259,] -71.46871 41.56240
 [260,] -69.61796 41.25236
 [261,] -71.86820 41.41591
 [262,] -70.30564 40.97189
 [263,] -73.37909 41.18064
 [264,] -71.59585 41.46003
 [265,] -72.01410 41.30950
 [266,] -70.93818 41.39708
 [267,] -72.00772 41.29004
 [268,] -72.79044 41.30439
 [269,] -72.48324 40.90438
 [270,] -71.31154 41.34406
 [271,] -73.39549 41.56326
 [272,] -73.50998 41.20772
 [273,] -73.43258 41.53984
 [274,] -71.85003 41.13196
 [275,] -70.78279 41.53107
 [276,] -70.23877 41.29980
 [277,] -70.18677 41.24822
 [278,] -72.30268 41.40597
 [279,] -71.77503 41.68249
 [280,] -70.85862 41.27080
 [281,] -72.86101 41.24253
 [282,] -72.76873 40.95455
 [283,] -71.77169 41.13126
 [284,] -73.07135 41.17239
 [285,] -70.59248 41.62679
 [286,] -72.69394 40.96070
 [287,] -69.96438 40.98139
 [288,] -73.41966 41.45768
 [289,] -70.09579 41.57380
 [290,] -69.40711 41.18010
 [291,] -72.32047 41.79887
 [292,] -71.81794 41.28656
 [293,] -70.44195 40.97336
 [294,] -71.48181 41.28245
 [295,] -71.11902 41.47562
 [296,] -73.04177 41.54795
 [297,] -70.20594 41.50827
 [298,] -71.80392 41.56921
 [299,] -72.57665 41.13372
 [300,] -71.78043 41.42643
 [301,] -69.90732 41.46228
 [302,] -69.99948 40.81406
 [303,] -71.01828 41.75469
 [304,] -71.46174 41.51118
 [305,] -70.07364 41.15813
 [306,] -70.74266 41.21156
 [307,] -72.95365 41.53250
 [308,] -73.33806 41.39207
 [309,] -71.66455 41.40171
 [310,] -70.41437 41.63971
 [311,] -69.72496 40.90795
 [312,] -72.52916 41.16264
 [313,] -71.08658 41.00885
 [314,] -71.80115 41.64811
 [315,] -71.99264 41.53363
 [316,] -72.30219 41.75138
 [317,] -73.34479 41.54660
 [318,] -69.71490 41.02026
 [319,] -70.01836 41.44353
 [320,] -70.61874 41.83413
 [321,] -71.06935 41.38351
 [322,] -72.33408 41.24729
 [323,] -70.25353 41.34623
 [324,] -72.60221 40.84471
 [325,] -70.93674 41.30957
 [326,] -73.19651 41.47843
 [327,] -70.84883 41.73604
 [328,] -72.64011 41.61598
 [329,] -71.82829 41.24680
 [330,] -72.26345 41.17233
 [331,] -69.63038 41.17982
 [332,] -69.91594 40.94297
 [333,] -71.11064 41.14469
 [334,] -70.43220 41.66938
 [335,] -71.87635 41.69578
 [336,] -72.16110 40.98521
 [337,] -70.56704 41.46690
 [338,] -72.58186 41.73336
 [339,] -70.92189 41.32278
 [340,] -70.34800 41.06278
 [341,] -69.80455 41.28203
 [342,] -70.14155 41.65896
 [343,] -71.12521 41.32651
 [344,] -72.35626 41.22433
 [345,] -72.66962 41.35837
 [346,] -69.60456 41.15312
 [347,] -72.34932 41.45952
 [348,] -73.19402 41.57444
 [349,] -72.93781 41.73271
 [350,] -72.63482 41.64308
 [351,] -70.77390 41.29006
 [352,] -71.14920 41.37736
 [353,] -73.17922 41.23429
 [354,] -71.76091 41.68874
 [355,] -69.73769 41.13478
 [356,] -71.90914 41.36758
 [357,] -72.24618 41.49244
 [358,] -73.46229 41.44964
 [359,] -70.31389 41.50326
 [360,] -69.75069 41.36294
 [361,] -70.17597 41.16977
 [362,] -70.17150 41.28808
 [363,] -70.65857 40.89101
 [364,] -70.41286 41.85453
 [365,] -72.90226 41.85253
 [366,] -71.86342 41.04567
 [367,] -73.06966 41.29031
 [368,] -72.72197 41.76799
 [369,] -70.05703 40.87288
 [370,] -71.56126 41.34758
 [371,] -71.46506 41.17450
 [372,] -71.28465 41.75672
 [373,] -71.27384 41.79089
 [374,] -71.04018 41.07746
 [375,] -73.23477 41.26326
 [376,] -72.90684 41.22059
 [377,] -69.88437 41.66007
 [378,] -73.11809 41.60906
 [379,] -69.50896 41.52668
 [380,] -73.12204 41.44758
 [381,] -72.96106 41.70995
 [382,] -72.66904 41.16935
 [383,] -72.44475 41.77274
 [384,] -70.86797 41.47418
 [385,] -69.80221 41.67764
 [386,] -71.90883 41.75552
 [387,] -73.03516 41.12991
 [388,] -72.85818 41.57632
 [389,] -72.32591 41.57681
 [390,] -73.20585 41.86414
 [391,] -69.86666 40.97208
 [392,] -73.11574 41.93201
 [393,] -71.66524 41.85722
 [394,] -70.05033 41.06172
 [395,] -71.44325 41.00411
 [396,] -71.70614 41.24773
 [397,] -71.80102 41.06055
 [398,] -70.55470 41.27906
 [399,] -71.84871 41.28930
 [400,] -70.54182 40.97893
 [401,] -72.33127 41.35166
 [402,] -72.57372 41.24443
 [403,] -73.19604 41.23349
 [404,] -70.34255 41.37580
 [405,] -73.07437 41.18875
 [406,] -71.82047 41.36483
 [407,] -70.08194 41.10974
 [408,] -72.38518 41.53249
 [409,] -70.30067 41.13104
 [410,] -69.64965 41.60428
 [411,] -72.07073 41.15011
 [412,] -71.99655 41.09193
 [413,] -69.82484 41.49899
 [414,] -69.93339 41.00945
 [415,] -69.77265 41.60632
 [416,] -72.31989 41.60389
 [417,] -71.68720 40.98817
 [418,] -69.92569 40.85289
 [419,] -71.47041 41.55610
 [420,] -70.16792 41.72034
 [421,] -71.02393 41.69955
 [422,] -71.14349 41.82786
 [423,] -70.58908 40.94039
 [424,] -73.25031 40.93432
 [425,] -71.28250 41.53688
 [426,] -69.55168 41.53705
 [427,] -71.99718 41.41768
 [428,] -73.20688 41.10558
 [429,] -71.60053 41.89430
 [430,] -72.81628 40.99097
 [431,] -71.85566 41.75118
 [432,] -72.21991 41.63390
 [433,] -69.66004 41.56365
 [434,] -73.08702 41.71570
 [435,] -70.50133 41.17627
 [436,] -72.12246 41.42532
 [437,] -72.85897 41.70453
 [438,] -71.60469 41.18839
 [439,] -73.48275 41.30160
 [440,] -71.24516 41.86522
 [441,] -72.85070 41.56141
 [442,] -70.76290 41.73706
 [443,] -73.22002 41.23236
 [444,] -72.16981 41.51459
 [445,] -73.03887 41.26489
 [446,] -72.73932 41.45027
 [447,] -72.72502 41.91815
 [448,] -70.53146 41.12801
 [449,] -71.85736 41.07804
 [450,] -70.83631 41.44363
 [451,] -72.71756 41.86904
 [452,] -73.14637 41.15870
 [453,] -71.48859 41.61881
 [454,] -72.58182 41.67946
 [455,] -70.12454 41.57537
 [456,] -70.15250 41.47865
 [457,] -69.74617 40.97289
 [458,] -70.60392 41.59548
 [459,] -72.50832 41.69524
 [460,] -69.72765 41.71092
 [461,] -73.40981 41.36573
 [462,] -73.35395 41.50571
 [463,] -72.66187 41.13018
 [464,] -72.24675 41.28420
 [465,] -71.51301 40.97429
 [466,] -69.80576 41.09697
 [467,] -71.20970 41.36065
 [468,] -73.02577 41.05038
 [469,] -70.60846 41.18009
 [470,] -70.43704 41.76081
 [471,] -69.96005 41.17689
 [472,] -73.45493 41.29956
 [473,] -72.20703 41.64557
 [474,] -71.05327 41.60526
 [475,] -73.22890 41.25327
 [476,] -73.42580 41.06588
 [477,] -72.10787 41.09544
 [478,] -70.31415 40.88335
 [479,] -72.99628 41.80786
 [480,] -71.25098 41.87300
 [481,] -71.14807 41.12408
 [482,] -69.94283 41.51219
 [483,] -71.72721 41.65587
 [484,] -72.08752 41.63606
 [485,] -69.43886 41.18487
 [486,] -72.72518 41.41259
 [487,] -69.66256 41.58111
 [488,] -72.26518 41.38137
 [489,] -71.84158 41.40605
 [490,] -73.00320 41.96638
 [491,] -73.05883 41.04311
 [492,] -70.71288 41.61027
 [493,] -70.19830 41.73930
 [494,] -73.34124 41.50511
 [495,] -72.80046 41.58140
 [496,] -69.77167 41.53098
 [497,] -72.89533 40.95489
 [498,] -70.15922 41.31958
 [499,] -70.23379 41.52421
 [500,] -70.12064 41.20583
 [501,] -72.02662 41.42964
 [502,] -70.80308 41.51371
 [503,] -72.25077 41.06623
 [504,] -72.54388 41.06889
 [505,] -71.01551 41.58790
 [506,] -72.71735 41.33498
 [507,] -69.50095 41.08819
 [508,] -72.47657 41.78684
 [509,] -71.71890 41.40060
 [510,] -69.43841 41.28054
 [511,] -70.35600 41.03602
 [512,] -72.67668 41.62707
 [513,] -70.57295 41.55477
 [514,] -72.00800 41.31412
 [515,] -73.28581 41.19580
 [516,] -70.78390 41.17749
 [517,] -70.81461 41.10095
 [518,] -70.02246 41.64413
 [519,] -73.08393 41.73356
 [520,] -72.95902 41.65279
 [521,] -71.72226 41.72235
 [522,] -69.79565 41.04861
 [523,] -72.46057 41.79313
 [524,] -72.65823 41.75075
 [525,] -70.41445 41.80646
 [526,] -72.11756 41.30094
 [527,] -73.24857 41.75481
 [528,] -73.28469 41.70244
 [529,] -72.99096 41.96123
 [530,] -71.18874 41.10820
 [531,] -72.52730 41.46778
 [532,] -69.66408 41.62034
 [533,] -70.47601 41.40450
 [534,] -70.94336 41.58361
 [535,] -72.84174 40.98547
 [536,] -73.15356 41.17125
 [537,] -70.26075 41.21018
 [538,] -72.91330 41.39785
 [539,] -72.37055 41.82193
 [540,] -72.52825 40.86375
 [541,] -73.34764 41.02167
 [542,] -70.47326 41.22416
 [543,] -70.65218 41.57976
 [544,] -73.22347 41.37663
 [545,] -72.15025 41.17935
 [546,] -69.74134 41.09787
 [547,] -69.71003 41.38115
 [548,] -70.02806 40.82291
 [549,] -69.69435 41.25743
 [550,] -71.65999 41.69549
 [551,] -72.62572 41.71839
 [552,] -70.18714 41.39213
 [553,] -70.75129 41.43460
 [554,] -71.58171 41.91011
 [555,] -72.26612 41.03322
 [556,] -72.28516 41.14974
 [557,] -70.98296 41.68044
 [558,] -71.11003 41.07570
 [559,] -70.66339 41.91291
 [560,] -72.36810 40.96128
 [561,] -70.08600 40.81257
 [562,] -70.19596 40.80473
 [563,] -71.22768 41.84543
 [564,] -72.51008 41.28975
 [565,] -70.45947 40.86915
 [566,] -70.53839 41.00034
 [567,] -72.79435 41.42140
 [568,] -69.99099 41.28028
 [569,] -71.73881 41.14459
 [570,] -72.60081 41.76818
 [571,] -72.82617 41.64088
 [572,] -71.14328 41.02450
 [573,] -70.95902 41.28194
 [574,] -73.50898 41.41956
 [575,] -71.82024 41.58044
 [576,] -69.94345 41.72545
 [577,] -70.22237 41.77394
 [578,] -69.44148 41.14366
 [579,] -71.86840 41.21970
 [580,] -72.34602 41.32381
 [581,] -72.62613 40.97939
 [582,] -70.58469 41.40168
 [583,] -72.59896 41.33839
 [584,] -72.70269 41.06661
 [585,] -73.30751 41.03912
 [586,] -71.34044 41.18306
 [587,] -70.51374 41.83062
 [588,] -71.49508 40.98847
 [589,] -69.54200 41.52396
 [590,] -71.16735 41.26699
 [591,] -72.05146 41.43387
 [592,] -71.28242 41.49862
 [593,] -71.34956 41.05901
 [594,] -70.61406 41.76001
 [595,] -70.73748 41.23492
 [596,] -73.45317 41.35669
 [597,] -72.37981 41.39284
 [598,] -70.68207 40.95896
 [599,] -70.97136 41.68338
 [600,] -71.69700 41.23099
 [601,] -72.01610 41.29311
 [602,] -71.31318 41.12434
 [603,] -72.74444 41.28719
 [604,] -72.83799 41.23702
 [605,] -69.68316 41.08450
 [606,] -70.82876 41.90714
 [607,] -72.23264 41.21270
 [608,] -70.44079 41.48555
 [609,] -72.96765 41.56264
 [610,] -71.14909 41.33238
 [611,] -71.88893 41.09983
 [612,] -72.93955 41.64051
 [613,] -69.76132 40.98708
 [614,] -72.84259 41.39369
 [615,] -69.50425 41.45413
 [616,] -70.91976 41.66456
 [617,] -70.71768 41.55616
 [618,] -70.91677 41.78864
 [619,] -72.94425 41.66755
 [620,] -69.80756 40.94150
 [621,] -69.77575 40.96758
 [622,] -72.87405 41.65534
 [623,] -71.89001 41.62288
 [624,] -69.91089 41.33562
 [625,] -70.90667 41.15549
 [626,] -72.04077 41.40233
 [627,] -69.51000 41.16816
 [628,] -70.55076 41.42334
 [629,] -70.14862 41.46386
 [630,] -71.40212 41.84859
 [631,] -70.20829 41.63398
 [632,] -72.80894 41.21052
 [633,] -73.07422 41.10250
 [634,] -72.31130 41.24743
 [635,] -70.45317 41.43552
 [636,] -70.76870 41.02680
 [637,] -71.85780 41.35943
 [638,] -73.50814 41.42185
 [639,] -70.18663 41.14878
 [640,] -70.24346 41.43822
 [641,] -72.26502 41.37528
 [642,] -71.73554 41.32892
 [643,] -72.38474 41.58207
 [644,] -72.82212 41.23105
 [645,] -73.06763 41.80844
 [646,] -70.23177 41.31970
 [647,] -71.16093 41.16191
 [648,] -70.59314 41.50619
 [649,] -70.77902 41.07494
 [650,] -70.09991 40.82796
 [651,] -70.05768 41.20930
 [652,] -70.03678 41.15470
 [653,] -69.93958 41.04125
 [654,] -70.66647 40.90712
 [655,] -70.72884 41.30143
 [656,] -72.39089 41.42500
 [657,] -69.47490 41.08496
 [658,] -71.58751 41.46462
 [659,] -73.09385 41.05824
 [660,] -70.95955 41.82342
 [661,] -70.59749 41.20721
 [662,] -72.57348 41.95674
 [663,] -70.72444 41.78112
 [664,] -71.47681 41.75631
 [665,] -70.44842 41.66910
 [666,] -72.66050 40.98039
 [667,] -70.68171 41.77844
 [668,] -73.19338 40.97249
 [669,] -72.68344 41.96155
 [670,] -70.50588 41.64789
 [671,] -69.87950 41.00598
 [672,] -71.24285 41.09731
 [673,] -69.98959 40.83570
 [674,] -71.62047 41.83358
 [675,] -73.03209 41.88698
 [676,] -70.13630 41.58250
 [677,] -72.67636 40.83100
 [678,] -70.61159 41.56574
 [679,] -69.43775 41.21222
 [680,] -69.78974 41.59859
 [681,] -70.55918 41.26013
 [682,] -71.41675 41.74168
 [683,] -70.32590 40.89524
 [684,] -70.70039 41.67420
 [685,] -71.87395 41.06282
 [686,] -70.70292 41.67887
 [687,] -73.02519 41.39928
 [688,] -69.94134 40.95426
 [689,] -73.11313 41.85399
 [690,] -72.71171 41.37832
 [691,] -72.49964 41.35454
 [692,] -72.74348 41.29065
 [693,] -70.64656 41.38129
 [694,] -72.75139 41.59083
 [695,] -72.90579 41.26966
 [696,] -72.60192 41.11651
 [697,] -69.51776 41.01558
 [698,] -72.86570 41.28609
 [699,] -73.47760 41.25922
 [700,] -72.37560 41.30742
 [701,] -72.69355 41.50299
 [702,] -69.67505 41.55595
 [703,] -72.83631 41.51784
 [704,] -71.24510 41.70349
 [705,] -72.96061 41.98007
 [706,] -72.61296 41.19151
 [707,] -69.63636 41.49275
 [708,] -72.97415 41.45078
 [709,] -70.30555 41.15093
 [710,] -71.61360 41.52524
 [711,] -69.57724 41.09491
 [712,] -71.48150 41.93280
 [713,] -70.35138 41.42616
 [714,] -72.35482 41.16292
 [715,] -70.04578 41.59692
 [716,] -71.96509 41.24931
 [717,] -73.14434 41.40977
 [718,] -71.70748 41.12632
 [719,] -71.92966 41.29982
 [720,] -71.41827 41.20946
 [721,] -73.12180 41.76523
 [722,] -71.79005 41.61692
 [723,] -71.30209 41.77529
 [724,] -73.00311 41.81802
 [725,] -73.10984 41.11781
 [726,] -72.51971 41.24169
 [727,] -71.35177 41.49676
 [728,] -72.48415 41.34360
 [729,] -69.63747 40.92619
 [730,] -71.77943 41.74500
 [731,] -69.72562 41.64729
 [732,] -70.74068 41.07140
 [733,] -71.72936 41.53489
 [734,] -72.97190 41.12799
 [735,] -70.40778 41.11365
 [736,] -69.60941 41.23941
 [737,] -70.72393 41.50793
 [738,] -69.88457 41.74496
 [739,] -71.92709 41.68210
 [740,] -69.95644 41.40877
 [741,] -71.54919 41.86797
 [742,] -71.53065 41.78023
 [743,] -69.55249 41.52076
 [744,] -71.42291 41.62780
 [745,] -70.28164 41.31820
 [746,] -69.61907 41.25438
 [747,] -72.53217 41.01379
 [748,] -72.88922 41.83902
 [749,] -71.16513 40.98633
 [750,] -71.11532 41.43783
 [751,] -70.58581 41.52123
 [752,] -70.23408 41.48300
 [753,] -72.46273 41.27379
 [754,] -72.63592 41.12135
 [755,] -73.24098 41.22910
 [756,] -70.23479 41.69135
 [757,] -72.35463 41.67994
 [758,] -72.48146 41.18394
 [759,] -71.04769 41.60640
 [760,] -72.73166 40.93637
 [761,] -72.18513 41.18952
 [762,] -70.38658 40.93086
 [763,] -70.93736 41.63114
 [764,] -71.61829 41.72412
 [765,] -70.76636 41.83252
 [766,] -70.06425 40.83731
 [767,] -69.64716 41.48712
 [768,] -72.08968 41.14540
 [769,] -71.51620 41.30052
 [770,] -70.98277 41.40046
 [771,] -70.94829 41.70568
 [772,] -73.14038 41.27081
 [773,] -73.00662 41.85680
 [774,] -69.83729 41.14699
 [775,] -71.80093 41.51738
 [776,] -73.29432 41.57287
 [777,] -71.01467 41.48291
 [778,] -72.20793 41.18064
 [779,] -70.59343 41.38935
 [780,] -71.19713 41.50937
 [781,] -73.03856 41.34222
 [782,] -71.00419 41.40180
 [783,] -70.51025 40.99363
 [784,] -70.12398 41.37546
 [785,] -69.84971 41.02206
 [786,] -71.78646 41.04622
 [787,] -72.33429 41.50703
 [788,] -72.70879 41.12371
 [789,] -69.79397 41.68730
 [790,] -71.68637 41.20223
 [791,] -70.39379 41.00350
 [792,] -73.10704 40.97750
 [793,] -73.25734 41.20404
 [794,] -71.00840 41.24770
 [795,] -71.17788 41.58141
 [796,] -71.32798 41.37687
 [797,] -73.18356 41.73076
 [798,] -71.77121 41.50658
 [799,] -72.03606 41.22614
 [800,] -71.25142 41.17273
 [801,] -69.65390 41.43863
 [802,] -70.95695 41.29179
 [803,] -69.96359 41.07959
 [804,] -73.21419 41.79461
 [805,] -71.47698 41.29407
 [806,] -69.73991 41.69094
 [807,] -69.62604 41.54393
 [808,] -72.80224 41.04809
 [809,] -70.18477 41.37131
 [810,] -70.60942 41.52130
 [811,] -70.35978 41.40549
 [812,] -72.42985 41.42820
 [813,] -72.33992 41.77280
 [814,] -70.27981 41.70647
 [815,] -71.92076 41.13017
 [816,] -71.50901 41.15661
 [817,] -70.75196 41.02028
 [818,] -72.22826 41.29458
 [819,] -70.02086 41.02751
 [820,] -69.74035 40.92668
 [821,] -72.90049 41.52981
 [822,] -72.55601 41.18788
 [823,] -70.35804 41.68053
 [824,] -69.42634 41.15375
 [825,] -71.17774 41.19330
 [826,] -70.98479 41.57539
 [827,] -70.93541 40.97330
 [828,] -71.22580 41.00587
 [829,] -71.01897 41.06210
 [830,] -69.98914 41.59549
 [831,] -71.26093 41.56044
 [832,] -73.28129 41.17283
 [833,] -70.85126 41.05655
 [834,] -71.33271 41.18473
 [835,] -72.94418 40.92852
 [836,] -70.65449 41.71349
 [837,] -72.63312 41.31879
 [838,] -71.51645 41.26597
 [839,] -72.49244 40.97600
 [840,] -69.52967 41.41537
 [841,] -72.93886 41.58524
 [842,] -70.01885 41.53408
 [843,] -70.77656 41.28695
 [844,] -72.45018 41.16592
 [845,] -70.72493 41.20716
 [846,] -72.53133 41.38520
 [847,] -69.93268 40.86911
 [848,] -70.06875 41.18920
 [849,] -70.10030 41.75894
 [850,] -71.96228 41.22623
 [851,] -70.75360 41.30340
 [852,] -70.67397 41.61244
 [853,] -71.01361 41.52805
 [854,] -73.14107 41.00203
 [855,] -71.70556 41.00057
 [856,] -71.03118 41.38847
 [857,] -71.45784 41.16990
 [858,] -71.10124 41.36612
 [859,] -69.78121 40.90265
 [860,] -69.41077 41.33607
 [861,] -69.52306 41.23778
 [862,] -72.67186 41.33602
 [863,] -73.20782 41.71269
 [864,] -72.02776 41.70100
 [865,] -71.85439 41.10688
 [866,] -71.05579 41.68216
 [867,] -69.70868 41.54901
 [868,] -71.85242 41.04541
 [869,] -70.95012 41.04295
 [870,] -72.24520 41.13645
 [871,] -71.91464 41.45328
 [872,] -72.94081 41.58026
