SpatialPoints:
                x        y
   [1,] -71.66582 41.92902
 [249,] -73.69783 41.68174
 [250,] -69.67363 43.38663
 [251,] -70.17812 44.04554
 [252,] -69.05304 44.46243
 [253,] -68.69731 44.37550
 [254,] -70.03946 44.07760
 [255,] -68.98854 44.30373
 [256,] -72.88613 41.43107
 [257,] -68.71819 44.48921
 [258,] -70.04721 43.19501
 [259,] -70.34986 43.89417
 [260,] -73.28556 42.00248
 [261,] -72.32164 42.36700
 [262,] -73.11462 42.33930
 [263,] -72.43481 40.91298
 [264,] -71.80996 41.19042
 [265,] -69.98193 43.88522
 [266,] -73.31433 42.31549
 [267,] -70.90315 43.48761
 [268,] -68.90805 44.06421
 [269,] -71.54740 41.40436
 [270,] -72.12836 41.59248
 [271,] -69.14066 44.57147
 [272,] -72.13531 40.99368
 [273,] -73.14560 41.69903
 [274,] -72.47806 41.14342
 [275,] -70.15633 43.00860
 [276,] -72.34627 42.06782
 [277,] -68.38222 43.94007
 [278,] -68.82742 43.96042
 [279,] -73.53855 42.28698
 [280,] -71.74566 42.15015
 [281,] -68.92085 44.30872
 [282,] -72.54457 42.14900
 [283,] -69.69456 43.94926
 [284,] -73.25261 42.31643
 [285,] -68.90685 43.64484
 [286,] -73.25008 41.85032
 [287,] -72.60059 41.32528
 [288,] -73.25832 42.38842
 [289,] -72.00021 41.34797
 [290,] -72.55838 42.05784
 [291,] -72.48990 41.48517
 [292,] -73.44027 42.06732
 [293,] -72.75247 41.92255
 [294,] -73.18070 41.67898
 [295,] -71.76068 41.89350
 [296,] -71.11355 43.18184
 [297,] -69.28912 43.81445
 [298,] -72.32837 41.88211
 [299,] -70.53311 43.02869
 [300,] -73.00611 42.06558
 [301,] -68.47079 44.13453
 [302,] -68.90948 44.25399
 [303,] -72.11197 41.80208
 [304,] -70.80545 42.95297
 [305,] -70.21975 43.72807
 [306,] -72.31687 42.00048
 [307,] -69.55339 44.09622
 [308,] -70.03342 43.21755
 [309,] -73.41410 42.20633
 [310,] -69.31403 43.56265
 [311,] -69.73261 43.72301
 [312,] -70.79174 43.02972
 [313,] -71.54325 41.61619
 [314,] -68.85253 44.27333
 [315,] -73.74490 42.19019
 [316,] -68.66836 44.42680
 [317,] -71.09983 43.37516
 [318,] -72.92369 41.33982
 [319,] -68.68658 44.69607
 [320,] -72.78629 42.36283
 [321,] -72.20463 41.83740
 [322,] -68.77973 43.97791
 [323,] -68.72773 43.79885
 [324,] -69.93225 43.67063
 [325,] -71.12180 43.40289
 [326,] -72.49949 41.70717
 [327,] -73.81299 41.89096
 [328,] -72.87163 41.81490
 [329,] -68.87461 44.37646
 [330,] -72.33512 42.37814
 [331,] -71.98678 42.28624
 [332,] -71.34205 41.63089
 [333,] -72.77828 41.29374
 [334,] -70.91582 43.12154
 [335,] -73.41537 41.70433
 [336,] -73.41930 41.79849
 [337,] -72.18125 42.39508
 [338,] -70.44137 43.36046
 [339,] -73.05300 42.10479
 [340,] -70.68640 43.36670
 [341,] -68.24336 44.27068
 [342,] -68.79869 44.24044
 [343,] -68.83400 44.00952
 [344,] -70.08460 43.60633
 [345,] -73.09191 42.21818
 [346,] -71.79574 41.94824
 [347,] -69.17242 43.92333
 [348,] -72.44933 41.64644
 [349,] -69.09008 44.36571
 [350,] -70.51367 42.90470
 [351,] -71.98388 42.03826
 [352,] -73.73522 42.03809
 [353,] -72.11663 41.78540
 [354,] -68.34163 44.33138
 [355,] -69.07997 43.69243
 [356,] -73.34032 41.62266
 [357,] -72.87652 42.23721
 [358,] -70.09481 44.02876
 [359,] -69.51619 44.16663
 [360,] -73.03620 41.65629
 [361,] -72.44768 41.41898
 [362,] -69.10669 44.34797
 [363,] -68.56833 43.90589
 [364,] -70.17339 43.40019
 [365,] -68.95632 44.22540
 [366,] -69.11395 43.84843
 [367,] -71.17653 43.35467
 [368,] -73.15537 42.23578
 [369,] -70.08698 43.58905
 [370,] -69.68062 43.45563
 [371,] -71.93590 41.28419
 [372,] -72.53671 42.39696
 [373,] -68.32097 44.14229
 [374,] -69.28661 43.59893
 [375,] -69.14102 44.54348
 [376,] -72.69109 41.67212
 [377,] -72.43609 41.88511
 [378,] -73.37433 42.13059
 [379,] -73.36598 42.35924
 [380,] -72.78812 41.66357
 [381,] -70.31392 43.12838
 [382,] -73.19830 41.65060
 [383,] -70.94051 43.47034
 [384,] -68.85605 43.99857
 [385,] -72.79488 42.14628
 [386,] -72.40812 40.95254
 [387,] -70.20177 43.86590
 [388,] -69.60540 43.76065
 [389,] -72.03809 41.46031
 [390,] -71.71938 41.62580
 [391,] -68.43474 44.44971
 [392,] -71.51247 41.38809
 [393,] -72.39428 41.78761
 [394,] -72.76766 41.68235
 [395,] -70.81586 43.36204
 [396,] -73.08317 41.49869
 [397,] -72.60866 41.95358
 [398,] -72.29607 41.78505
 [399,] -73.22528 42.39634
 [400,] -69.65516 44.19238
 [401,] -69.21626 44.12339
 [402,] -72.22033 42.23244
 [403,] -72.96036 41.11312
 [404,] -69.23994 44.02012
 [405,] -71.83825 41.86268
 [406,] -70.17113 43.62788
 [407,] -70.78136 42.97479
 [408,] -73.18205 42.06424
 [409,] -68.59795 44.60633
 [410,] -73.15064 42.36755
 [411,] -72.42786 40.90503
 [412,] -72.24369 42.42210
 [413,] -68.10642 44.36860
 [414,] -69.48172 43.61297
 [415,] -72.15785 41.51732
 [416,] -71.90913 42.11882
 [417,] -69.12317 44.17713
 [418,] -69.87668 43.35220
 [419,] -71.84172 41.78953
 [420,] -69.76122 43.60962
 [421,] -71.36834 41.70343
 [422,] -69.87501 44.11748
 [423,] -68.39770 44.55968
 [424,] -70.35362 43.20131
 [425,] -68.38907 44.23646
 [426,] -69.55355 43.80446
 [427,] -72.95134 41.06673
 [428,] -72.68177 41.57892
 [429,] -69.16652 43.88901
 [430,] -70.07457 43.40103
 [431,] -72.72969 42.34129
 [432,] -70.52156 43.32129
 [433,] -69.74941 43.58777
 [434,] -69.02948 43.89620
 [435,] -72.26627 41.35783
 [436,] -71.69607 42.10244
 [437,] -70.00648 43.49315
 [438,] -72.96403 41.07502
 [439,] -70.51033 42.81112
 [440,] -73.24872 42.26105
 [441,] -72.86537 41.41177
 [442,] -71.72537 42.03614
 [443,] -68.89691 43.64030
 [444,] -68.25310 44.24524
 [445,] -70.25290 43.89027
 [446,] -70.40682 43.27805
 [447,] -73.40652 41.98117
 [448,] -72.19037 41.84504
 [449,] -68.89091 44.24237
 [450,] -72.94101 41.70408
 [451,] -71.64929 41.36974
 [452,] -68.30681 44.05938
 [453,] -72.54190 42.39707
 [454,] -71.65928 41.20667
 [455,] -69.62647 43.31045
 [456,] -68.61605 43.95211
 [457,] -72.48723 42.07989
 [458,] -69.66745 44.11286
 [459,] -70.04538 43.36158
 [460,] -69.98883 43.85953
 [461,] -72.82114 41.61417
 [462,] -68.45356 44.32014
 [463,] -71.65875 41.49006
 [464,] -73.32382 41.59868
 [465,] -70.65294 43.67083
 [466,] -71.97083 41.23901
 [467,] -69.85032 43.80536
 [468,] -72.59531 41.71462
 [469,] -69.07379 44.00688
 [470,] -71.58464 41.57579
 [471,] -72.93562 41.82376
 [472,] -73.64563 41.87913
 [473,] -70.79711 43.22636
 [474,] -72.38735 41.75763
 [475,] -69.44390 43.74320
 [476,] -72.31046 41.23564
 [477,] -70.11992 43.85462
 [478,] -72.48645 41.88349
 [479,] -70.13105 43.73572
 [480,] -72.38105 42.10557
 [481,] -70.74999 43.66152
 [482,] -70.52485 42.98955
 [483,] -69.54119 44.20125
 [484,] -71.10195 43.01664
 [485,] -69.57932 44.31393
 [486,] -68.81557 44.15483
 [487,] -73.53918 41.93022
 [488,] -71.92610 41.67775
 [489,] -69.11410 43.98881
 [490,] -73.49368 42.20101
 [491,] -72.81816 41.57337
 [492,] -72.26913 41.89983
 [493,] -73.49140 41.84630
 [494,] -70.64045 43.01043
 [495,] -70.80629 43.23643
 [496,] -70.30217 43.16015
 [497,] -69.49763 44.06741
 [498,] -71.64410 42.06590
 [499,] -68.37424 44.20005
 [500,] -73.05637 41.30793
 [501,] -68.50803 44.45448
 [502,] -70.94774 43.45096
 [503,] -73.34203 41.80359
 [504,] -72.71299 41.47479
 [505,] -68.67994 44.61860
 [506,] -71.77077 42.22463
 [507,] -73.42138 41.63511
 [508,] -72.44252 41.42035
 [509,] -72.23413 40.97823
 [510,] -71.57787 41.92293
 [511,] -72.20964 41.72040
 [512,] -73.80355 42.02264
 [513,] -71.98652 41.87954
 [514,] -71.13059 43.34709
 [515,] -69.36637 43.45731
 [516,] -71.98827 41.72175
 [517,] -71.69087 41.92389
 [518,] -72.44689 41.20809
 [519,] -72.29917 42.22273
 [520,] -72.22598 41.13266
 [521,] -70.29725 43.44619
 [522,] -68.87358 44.09820
 [523,] -72.56451 41.29990
 [524,] -68.77972 44.34808
 [525,] -71.70015 41.45235
 [526,] -70.19782 43.97963
 [527,] -68.47071 44.18750
 [528,] -72.64072 41.47001
 [529,] -68.72706 44.23768
 [530,] -69.44913 43.82509
 [531,] -69.12837 44.07796
 [532,] -69.60029 43.72805
 [533,] -72.48253 42.13350
 [534,] -73.13687 42.04165
 [535,] -68.22918 44.17594
 [536,] -68.98274 43.63042
 [537,] -68.27302 44.24152
 [538,] -72.67787 41.25111
 [539,] -72.84843 42.29918
 [540,] -73.39319 42.29653
 [541,] -70.81615 43.64878
 [542,] -70.04708 43.17649
 [543,] -69.71214 43.34608
 [544,] -73.06768 42.18566
 [545,] -72.05659 41.12198
 [546,] -73.02961 41.79085
 [547,] -68.21520 44.43768
 [548,] -69.66632 43.91852
 [549,] -69.89145 43.53708
 [550,] -73.75025 41.93710
 [551,] -69.60769 44.25448
 [552,] -68.24882 44.05976
 [553,] -72.36401 41.14303
 [554,] -73.65516 41.63278
 [555,] -73.00703 41.72667
 [556,] -68.84943 44.65228
 [557,] -69.19290 44.06923
 [558,] -72.93221 41.59768
 [559,] -73.44095 41.79107
 [560,] -73.30197 42.12967
 [561,] -69.49716 43.43610
 [562,] -69.74926 43.75678
 [563,] -71.71016 41.31311
 [564,] -69.69658 43.48559
 [565,] -73.68870 42.02783
 [566,] -73.00944 42.27188
 [567,] -72.23206 41.58363
 [568,] -71.58692 41.50784
 [569,] -69.90306 44.12788
 [570,] -70.76109 43.63655
 [571,] -70.27047 43.46918
 [572,] -70.66541 43.48692
 [573,] -68.21357 44.14857
 [574,] -73.73449 42.16105
 [575,] -72.64380 41.29135
 [576,] -69.38339 43.87119
 [577,] -73.27136 42.08466
 [578,] -70.65468 43.01785
 [579,] -72.21581 41.34308
 [580,] -69.98249 43.97456
 [581,] -72.71391 42.17275
 [582,] -69.10667 44.42102
 [583,] -72.01737 42.29234
 [584,] -69.48925 44.38570
 [585,] -73.78881 42.11135
 [586,] -73.78037 41.78649
 [587,] -72.22297 41.72080
 [588,] -72.55616 41.71722
 [589,] -72.00270 42.02555
 [590,] -68.74803 43.78869
 [591,] -73.10163 41.40691
 [592,] -71.69665 41.83887
 [593,] -71.62930 41.94226
 [594,] -73.32393 41.89394
 [595,] -73.54269 41.80159
 [596,] -72.60240 41.26330
 [597,] -70.74768 43.14623
 [598,] -68.71197 44.11091
 [599,] -73.07569 41.91803
 [600,] -72.50709 41.01991
 [601,] -72.73953 42.30794
 [602,] -73.54823 42.27634
 [603,] -69.26757 43.74745
 [604,] -70.15189 43.78873
 [605,] -69.59310 44.22847
 [606,] -72.85943 41.61237
 [607,] -72.53079 42.34467
 [608,] -68.26393 44.13815
 [609,] -70.63429 43.53055
 [610,] -68.92601 44.10020
 [611,] -69.79580 43.65786
 [612,] -69.52866 43.75852
 [613,] -72.20102 41.76699
 [614,] -73.15045 42.30895
 [615,] -70.65534 42.86600
 [616,] -73.12659 41.43610
 [617,] -68.61903 44.44998
 [618,] -72.60865 41.82723
 [619,] -73.12276 42.30283
 [620,] -71.41490 41.77401
 [621,] -72.30882 41.52046
 [622,] -72.98875 41.53467
 [623,] -68.88240 43.83272
 [624,] -72.97297 42.09865
 [625,] -72.29252 41.70865
 [626,] -69.16293 44.43877
 [627,] -69.86938 43.77887
 [628,] -73.08598 41.88403
 [629,] -68.93378 44.57236
 [630,] -70.65977 43.23927
 [631,] -72.64340 41.64325
 [632,] -72.51368 41.92560
 [633,] -72.51347 42.29240
 [634,] -68.34631 43.98846
 [635,] -68.38189 44.20294
 [636,] -70.27806 43.08191
 [637,] -71.70141 41.31145
 [638,] -72.83269 41.29001
 [639,] -70.56572 43.06645
 [640,] -68.22964 44.51192
 [641,] -69.79007 43.76355
 [642,] -68.82011 44.72902
 [643,] -71.36753 41.45163
 [644,] -72.88915 41.71001
 [645,] -70.88706 42.95524
 [646,] -70.90997 42.96799
 [647,] -69.61079 43.96178
 [648,] -68.65780 44.10151
 [649,] -69.16226 44.17354
 [650,] -69.61828 43.58028
 [651,] -73.19233 41.52979
 [652,] -73.19850 42.17596
 [653,] -71.75200 42.05327
 [654,] -72.41363 41.13581
 [655,] -71.14236 43.42679
 [656,] -73.29213 42.12786
 [657,] -68.90261 44.01756
 [658,] -69.05872 44.19021
 [659,] -72.37663 42.18467
 [660,] -73.83028 42.13726
 [661,] -73.01050 41.86417
 [662,] -71.88751 42.31370
 [663,] -72.33614 41.12598
 [664,] -69.02847 44.59589
 [665,] -72.30873 41.47923
 [666,] -71.84891 41.90916
 [667,] -73.48023 41.61013
 [668,] -71.97036 42.08983
 [669,] -68.64178 44.29491
 [670,] -69.49395 44.10466
 [671,] -70.66743 43.34527
 [672,] -71.56053 41.80967
 [673,] -69.73130 43.37373
 [674,] -72.52950 41.00151
 [675,] -72.77749 41.23719
 [676,] -72.15847 41.00435
 [677,] -69.82795 43.71936
 [678,] -72.15337 42.39587
 [679,] -72.39807 41.82113
 [680,] -69.43658 43.58443
 [681,] -73.03422 41.56165
 [682,] -72.44991 40.96184
 [683,] -71.73671 41.92378
 [684,] -69.72602 43.83427
 [685,] -73.34852 41.70497
 [686,] -72.69010 41.62642
 [687,] -71.94071 41.26174
 [688,] -71.32606 41.65152
 [689,] -70.54360 42.90342
 [690,] -70.03563 44.02336
 [691,] -72.96705 42.05428
 [692,] -73.59959 42.19687
 [693,] -72.16736 41.25069
 [694,] -70.20026 43.35122
 [695,] -72.39242 42.26057
 [696,] -73.02382 41.60288
 [697,] -71.40371 41.64925
 [698,] -72.10490 41.70912
 [699,] -69.77692 43.55142
 [700,] -69.58805 43.39959
 [701,] -68.47603 44.10733
 [702,] -69.07859 43.98067
 [703,] -72.90738 42.13005
 [704,] -73.70194 42.16517
 [705,] -69.70827 43.93196
 [706,] -69.19943 44.20666
 [707,] -73.48802 42.40136
 [708,] -73.00322 42.30443
 [709,] -72.70235 42.23352
 [710,] -72.87019 42.08390
 [711,] -72.34372 42.32570
 [712,] -70.89192 43.23821
 [713,] -72.65857 41.11962
 [714,] -71.78130 42.16790
 [715,] -72.19976 40.95866
 [716,] -69.17307 44.45597
 [717,] -70.60429 43.57077
 [718,] -68.23155 44.27094
 [719,] -71.10946 43.45546
 [720,] -72.37579 42.15379
 [721,] -70.91934 43.09397
 [722,] -71.45592 41.32949
 [723,] -72.04596 41.71187
 [724,] -71.67312 41.28576
 [725,] -69.63690 43.97089
 [726,] -71.82523 41.20443
 [727,] -72.28351 42.24049
 [728,] -69.82843 43.43135
 [729,] -70.56516 43.61497
 [730,] -69.84998 43.55162
 [731,] -71.91760 41.84482
 [732,] -72.44373 41.13457
 [733,] -69.84530 43.47942
 [734,] -70.38461 43.14460
 [735,] -71.85487 41.41784
 [736,] -71.61796 41.95171
 [737,] -72.33540 41.56850
 [738,] -71.78396 42.11490
 [739,] -69.50973 44.23124
 [740,] -72.03136 41.49192
 [741,] -72.55703 41.15625
 [742,] -72.38554 41.85938
 [743,] -71.71243 42.08797
 [744,] -72.62414 41.01578
 [745,] -72.65852 41.41921
 [746,] -68.81126 43.76732
 [747,] -68.94235 44.63500
 [748,] -71.62268 42.07191
 [749,] -68.38551 44.07990
 [750,] -69.51310 43.37721
 [751,] -71.86774 41.31541
 [752,] -72.95102 41.21114
 [753,] -68.42811 44.25419
 [754,] -71.69419 41.76047
 [755,] -70.13535 43.25030
 [756,] -73.42335 42.20088
 [757,] -69.08158 44.42796
 [758,] -70.12423 43.63389
 [759,] -71.39205 41.76575
 [760,] -71.64493 41.62676
 [761,] -72.64919 41.63317
 [762,] -68.66008 43.84101
 [763,] -68.88836 44.61167
 [764,] -72.96966 41.06380
 [765,] -68.58205 44.17398
 [766,] -73.04295 41.43171
 [767,] -70.16198 43.69133
 [768,] -71.84949 41.20669
 [769,] -70.21845 43.46149
 [770,] -73.63175 41.61249
 [771,] -72.86234 41.87666
 [772,] -68.55998 44.50076
 [773,] -69.17711 44.00222
 [774,] -68.15227 44.41745
 [775,] -71.53816 41.77709
 [776,] -68.53545 44.40974
 [777,] -71.62854 42.08740
 [778,] -73.00747 41.78102
 [779,] -68.87097 44.70564
 [780,] -71.33427 41.67541
 [781,] -72.80099 41.45676
 [782,] -73.79298 42.07570
 [783,] -73.18641 41.95335
 [784,] -68.90605 43.75051
 [785,] -72.49841 41.31126
 [786,] -72.37752 42.00032
 [787,] -71.66011 41.23831
 [788,] -69.93741 43.34430
 [789,] -68.77060 44.21467
 [790,] -72.08000 41.31568
 [791,] -68.82683 44.71931
 [792,] -73.37830 42.06645
 [793,] -69.02116 43.89279
 [794,] -72.78107 41.52318
 [795,] -69.09616 43.88657
 [796,] -71.99830 41.40317
 [797,] -73.58837 42.05769
 [798,] -68.98721 44.04106
 [799,] -73.24692 42.39756
 [800,] -69.31849 44.01130
 [801,] -69.44013 43.72343
 [802,] -71.69974 41.49165
 [803,] -72.10733 41.83330
 [804,] -69.63587 44.05802
 [805,] -71.57176 41.29661
 [806,] -69.37449 43.50622
 [807,] -70.51890 42.88973
 [808,] -70.30373 43.78169
 [809,] -70.65284 43.39656
 [810,] -70.65861 43.35817
 [811,] -71.52815 41.57799
 [812,] -72.97438 41.76567
 [813,] -72.55781 41.28641
 [814,] -69.42278 43.83685
 [815,] -70.56699 43.16031
 [816,] -68.70273 44.33315
 [817,] -72.02702 41.36631
 [818,] -72.51399 42.31368
 [819,] -72.08518 41.09021
 [820,] -71.79757 41.89908
 [821,] -69.62967 43.75305
 [822,] -68.92142 44.64528
 [823,] -72.99591 42.25486
 [824,] -68.29587 44.21799
 [825,] -72.26060 42.45355
 [826,] -70.99591 43.33500
 [827,] -69.34161 44.09637
 [828,] -68.63985 44.46865
 [829,] -69.06728 43.65700
 [830,] -73.32059 41.91260
 [831,] -69.36479 44.27888
 [832,] -69.55266 43.76114
 [833,] -72.29318 41.65959
 [834,] -72.82654 41.78204
 [835,] -71.60872 41.27697
 [836,] -69.43851 44.01793
 [837,] -69.76301 43.83213
 [838,] -70.51961 42.93929
 [839,] -70.02760 43.78324
 [840,] -71.41183 41.42682
 [841,] -68.48209 44.17897
 [842,] -73.88200 41.94801
 [843,] -70.47368 43.03561
 [844,] -70.40001 43.34748
 [845,] -71.92837 42.20037
 [846,] -73.53230 42.31992
 [847,] -73.38073 42.32935
 [848,] -68.77367 44.22619
 [849,] -71.86806 41.85372
 [850,] -68.66560 44.60579
 [851,] -72.78701 42.30906
 [852,] -73.06513 41.88113
 [853,] -72.62447 42.20929
 [854,] -73.08401 41.26057
 [855,] -68.98031 43.94665
 [856,] -72.31406 41.71194
 [857,] -68.41450 44.11506
 [858,] -72.00080 42.35541
 [859,] -68.82076 43.88661
 [860,] -69.76102 43.51401
 [861,] -69.98521 43.51509
 [862,] -72.14165 41.65645
 [863,] -71.13517 43.14324
 [864,] -69.09781 43.87670
 [865,] -70.10233 43.83952
 [866,] -72.87242 41.29726
 [867,] -69.85849 43.49459
 [868,] -72.97714 41.69705
 [869,] -72.52904 41.31287
 [870,] -72.81650 41.37425
 [871,] -73.30744 42.25771
 [872,] -68.24889 44.55873
