"x","y"
-70.0087704595127,43.2481780664719
-67.8683128110049,44.0765585779755
-68.8572068105351,46.5297704563683
-71.5039009080082,41.40919268262
-68.9109612498293,44.7448896055779
-67.0572793049734,45.003766238759
-69.1580266330417,43.7494383927938
-71.3215214297286,44.0061019385276
-70.6134013630978,41.7522319928115
-69.1152774808483,45.3473746709232
-69.301817998204,44.9047595227528
-72.0460744278658,41.3495716358372
-69.2139780598928,44.6195346311336
-70.6491623692264,44.4124191786492
-71.2327841930614,44.2680466040761
-70.8082964142716,44.4422309018766
-68.1653062689376,44.7606044635564
-70.7412296182459,43.0715751686987
-71.1717156144496,41.3300996234491
-67.2184035459287,45.1466586273464
-67.7614819983823,45.2571168089313
-73.4060117060014,42.4128240466024
-71.4570011072918,41.2063107396573
-71.3941818251963,44.4954700500225
-69.4550972985785,43.8616354024974
-72.7288468613262,40.9026826971871
-70.7373638163208,41.3985167467383
-70.6772264348181,41.6726775798471
-68.6799046116284,44.1142214473328
-71.2490364123813,43.7203927173403
-73.6545481340714,41.9610313698761
-73.0470024912519,42.0264174873036
-72.1322925747021,42.2886018955093
-71.682220754529,40.9712608275431
-68.9034915979729,43.9483240090421
-68.0550046139036,46.8218860833859
-71.4203137852278,41.9319138479718
-70.9225372073352,43.3548417976837
-73.0340796836743,41.2739617028985
-68.8748487131599,43.8400391264556
-70.2292871405161,40.9105485512258
-70.042795305036,44.2876071184055
-70.8127543170154,43.2092199385699
-71.6783193705194,41.1644382182789
-69.5762324321643,45.4610755744143
-67.9854084981978,45.0675165612734
-71.1337207936314,41.3136630569895
-67.865715216577,44.0194759635724
-70.1325692189147,45.3636144103827
-67.2951004107116,45.2148616873137
-69.374596275559,44.9849554864691
-67.2043802990832,45.2610811150685
-73.0608269637825,41.8169005573973
-69.8428694422242,43.9763741753793
-71.4535029695906,44.3418327338591
-70.8228479284554,44.8369485209961
-67.7569041814168,45.0857381124882
-70.5725270848246,44.3236952175729
-70.01696258027,45.5773859992598
-70.9436715629687,43.6520721033821
-73.4883843872425,42.3846598906032
-69.7983307611687,44.3550975341553
-72.3601910853935,41.6803395396046
-68.9868968820172,43.7839552127476
-68.1661771437001,44.4137256825691
-73.0224566237354,42.1884270990863
-73.2538254508987,41.7823745294691
-67.8207028977209,44.6329163551886
-70.861752866595,43.951340559986
-72.5779749389457,41.2042821470214
-67.6254773065144,45.4140830046586
-68.1834651863914,46.7243764783138
-71.4071644989816,41.3267647274896
-68.5851957223653,44.3593550523734
-70.6459878596733,44.1642570452622
-69.6368253552505,44.9783939567355
-71.8129715552183,41.7315146853562
-69.2774794807393,43.506733999875
-71.1106492499785,43.2229576568933
-71.8000463598101,41.0679665484651
-70.5370957080742,43.6408155651254
-68.0422222354374,44.9955867058168
-69.6021978381726,44.6580248125061
-68.4551022941925,44.6577867898883
-67.8541011836441,44.5449761183227
-68.4052610644318,44.2671157184426
-72.6619957346125,40.8885557065481
-67.2194951205176,44.8968492455898
-67.902293229244,44.3076434384524
-69.9109589650767,41.5048363068944
-69.8089744209877,45.4497321644365
-69.0574439532779,46.6567445148466
-68.1951862967246,46.4367004990843
-73.6398961183551,42.0640658388695
-70.2219785722621,41.1883292529522
-68.6278372014181,44.2006372008358
-69.7010680716865,41.225976847042
-69.226111902926,45.8080348888748
-68.9631009848466,46.5052962549792
-67.3545580445404,45.4687872626223
-68.8596285982992,44.2333576649122
-67.2760698912704,45.2957648746533
-72.4664942588832,41.4275132970276
-70.4806264401497,43.1462555348506
-73.5874800621554,42.1676380110477
-69.8860488892786,45.1494823722004
-67.9831740666654,44.8128802324433
-70.2910798599972,41.7714121898086
-69.998670609845,44.2173414991405
-69.4425489031594,45.8545065950658
-70.2235691092912,44.0951750795821
-69.7054487262446,43.8884704784979
-70.9366413677108,41.4908946957867
-71.6103242732989,41.5925592125132
-73.3512318436285,41.5268605673661
-70.8537495613894,44.4705286820348
-67.7496329743515,44.2349589901754
-67.8138898960256,45.0520936474269
-69.9851710007711,41.3643278300696
-69.6910835862139,41.3618771735919
-69.8571751364741,44.2773985841496
-69.6050378112015,44.8089751726074
-70.6301830720787,43.6275408053669
-68.3577895657808,46.3556776589764
-68.636021626251,43.7621801409285
-68.9582078979517,43.9494452022921
-71.9513170531429,41.6867599093407
-73.4649414750628,42.2833502543859
-68.8267238871821,44.1162122290412
-72.2619211956646,41.6284116348432
-72.423124788564,42.0275572671589
-70.6955745590317,43.9834857300074
-67.274827316834,44.9102659407857
-70.5172350238657,43.127475776204
-68.7320137772198,47.0431007708515
-72.0563931885161,41.7831883431419
-69.7683923346104,40.8901136071782
-69.023304923677,44.1665024242416
-68.4277232713822,46.8864889661182
-68.0014479473665,46.4886612118387
-70.1123328190616,44.63849200144
-73.4894422448846,41.7088815833243
-69.0098950002857,44.8659992862094
-73.1760181377634,42.3742870020149
-68.7778640979921,44.1440428500857
-68.7870413701158,45.1854894498765
-71.3650590189035,41.5667077221181
-72.622801060585,41.2744988402217
-71.0554518013276,41.1979762878992
-71.5289203451479,43.3174599025291
-69.2241380517242,43.9612320920246
-73.7143054268394,42.1142772820127
-70.2605933784358,44.330407663176
-73.3977989258833,42.0534186646217
-71.0452244178075,43.3656642288288
-68.2413816906685,46.8060506100757
-69.5277849795962,45.6187654905747
-68.7239048652968,44.983184155743
-68.4587738523501,46.6017417364818
-68.217070976577,46.4470491409551
-70.8681352568915,44.1047556901695
-73.1007063916494,41.3656853423648
-67.9780429141987,45.3256915201664
-69.4176399019663,44.0986626952817
-70.5338329364465,44.3506441410216
-69.4206883402336,44.6181224158963
-68.1971019975154,44.9336719752401
-69.6224915427129,41.2322392321304
-69.0955614933288,44.5015602380574
-70.6702729682995,43.6546419365858
-68.8206071824011,45.3386214516914
-71.0618318492451,44.537972682169
-67.8698019683123,45.0039309314107
-70.0395854081908,41.0383619934321
-72.2677994907405,41.208475636061
-69.2076830080301,44.0996041810886
-67.7969417109386,44.1650859889946
-68.5541653300099,46.8914854575821
-71.2894703380109,44.337059443333
-69.1190380623943,45.2800888620211
-70.7714603324731,43.9998811158191
-70.1897600126201,44.0538826755546
-72.6443706539375,41.7207513328497
-69.617343259875,44.3960108603566
-70.8836956692627,40.9072913684139
-70.1484674614255,43.0292021233341
-69.3299422254386,45.5817824724119
-70.2218790317057,44.5869347284974
-71.3911364289375,41.3586072214708
-72.6786296464581,41.7698368821999
-72.4172390962456,41.7187386097855
-70.2139568202132,41.2360274370689
-69.3142948658417,44.6295893064412
-69.5249401903244,44.330572830373
-69.4410089034038,43.8851302068539
-70.4693283150914,43.2778832161167
-72.2074304896722,41.9965259057447
-69.818734315655,44.2533985552639
-70.0267046303272,41.1161648194476
-68.1488502269323,46.8495060692114
-69.9987849286541,43.9905524303786
-70.0094622323728,45.1840596180822
-72.8915700575902,41.5798501675822
-70.7891753212188,44.3594537173675
-68.4295340423592,46.8002022470085
-72.4888311380056,42.1802983005705
-72.4061481264466,42.3880376947348
-69.930214698659,41.315951610605
-71.4437201770729,44.4804864093939
-67.6423322071286,45.1188862840517
-69.4338439296383,41.1227854817113
-71.3318364438711,44.2640398373662
-68.8423094797218,44.025471200641
-69.0690989981342,43.9945761265278
-69.7414188599058,43.3815511865566
-71.3733989335494,44.5214716239617
-71.8197450659943,41.2111721234468
-72.8247620011067,41.0333649046699
-72.4371353901341,41.2502812914683
-71.2420655168097,41.5030923456032
-68.2922000106354,44.5916739505664
-69.4903190267264,45.8910353147404
-72.9059056508553,42.4032567921435
-72.3511542910792,41.7032869118502
-71.2201813174454,44.6121802934653
-67.2949508474584,45.277735027745
-69.3764239204305,44.6222445390184
-68.1565153968234,46.9985771657389
-69.8338160337387,45.6325618998168
-70.3240269027565,41.5051446894536
-68.1960704076329,44.758731336137
-71.6244679002446,41.1917540849675
-70.8387657411127,44.6673297631989
-70.548148508296,44.3748820503112
-67.8285420886785,44.378395739054
-73.4801893754409,41.9774180387256
-70.2039968964431,41.1614823642179
-68.3768991904291,44.2443736042344
-70.6877992810947,44.2236275306542
-67.7252290423412,44.8837487142977
-70.2930476466612,43.357966450635
-69.2696406371616,44.5375747288189
-69.3551386672156,44.5129142047959
-68.5022610422295,44.8766525142774
-72.2922251940516,41.6089763330962
-70.8301260733779,42.8766209547872
-70.7638600284622,43.4729281011053
-70.4700190523049,43.5370423968351
-73.7336932037189,41.8640635293176
-70.7424205207429,43.3824846844344
-72.8709164886396,41.9104889127063
-72.5790425215999,41.3561606248251
-71.3622548406074,43.7423776594174
-70.5236744526332,41.4617650871999
-68.556513934257,44.6000449288361
-69.4673249195586,43.448983625451
-73.211790014933,42.1775297347008
-70.4445028311538,43.5903527117992
-68.4148427954469,43.9848694590566
-71.0048293743707,41.7294589388516
-72.9490719461739,41.1509594175343
-71.0293132914005,40.9228698881938
-73.3564612136864,41.1624104340166
-67.097602797903,45.0847591420973
-68.1603970840715,44.8575969924439
-72.4325929474744,41.075288380532
-70.5939078204203,44.3615867189411
-69.2835498103118,45.766290605492
-68.8860470606643,44.3452062895383
-71.1045222017193,43.3642208552795
-70.9722653795678,41.7091156718572
-71.0180667408853,43.1606295554853
-72.4995271142023,41.350616099461
-70.1468051303988,41.3136476350173
-69.9786354760267,43.9272381595635
-73.1147631833751,41.7636474947462
-72.5174502402858,41.0115659319375
-68.3831554185366,45.2436631231575
-70.4470332773835,43.190068352011
-73.0438798938821,41.5783360733173
-69.6120867519846,45.5214949784669
-72.2903338471848,42.41333326809
-67.2243559108271,44.9632814179395
-69.12771211424,45.3867075323916
-69.2921461010183,44.1230398274662
-69.0654742404819,44.4453426058801
-73.0250956975886,42.3359912464734
-70.5909507251946,44.2137995397759
-70.740735113306,44.4836528417883
-69.0973614922842,45.1487765752068
-68.4932493144549,46.782760506877
-69.2260597488753,44.2057791217074
-69.61986121504,43.8505531151619
-69.7938814439014,41.7036093137038
-69.8067672539029,41.088212487276
-73.3894669506523,42.423332167115
-72.7879643031572,41.3114707177984
-70.3253217951938,43.7358151087379
-72.2114444247495,41.6975818719285
-68.6248697708306,46.6511734284212
-72.4758033827583,41.8178788047428
-70.4913962037199,43.3839274801463
-68.7202048301088,44.0775510032961
-72.3962740282224,41.0505418859748
-69.7066404306371,43.547188744705
-68.7212497064585,43.9430764052959
-71.7284236138928,41.6605029162841
-72.7455608458479,40.9255931372373
-69.6359488737126,45.2832226361214
-72.9448528427201,42.0025607815633
-70.626880757587,43.1464301959466
-69.4521776262257,43.5701766853303
-67.1961467021471,44.9218993503079
-72.641718329329,41.1277291878749
-73.2003987969477,41.2468266648972
-70.7686894474504,41.8401405803533
-70.9051756288773,43.6287189844659
-68.3669929238579,44.0805780196843
-70.1867534758284,45.4663118354812
-72.8326769452181,41.4743640406261
-68.6080830069861,46.8242783588215
-71.38204797567,41.5121168655001
-72.5575484784925,41.5159467480865
-68.5449515034628,47.1595873103685
-70.6652248574701,44.5732444422445
-68.9605102422425,46.691087485072
-70.0197355528183,44.4861986857565
-70.1328454053657,41.7608079402
-70.8188341524586,44.8421156780945
-68.3669099309186,45.1781489608459
-69.9680831917147,44.4909826393293
-68.0688824335885,46.6677693387937
-71.3278760442475,44.5736271951766
-70.8637241643926,43.6222628831189
-72.1828648620867,42.1145433327401
-69.1550098209491,45.0729181197752
-68.939390884003,44.4937065455507
-72.2007194618156,41.2841636713642
-69.1459072241278,45.2715263291437
-67.9147929687598,44.0666129687358
-69.1950197256574,44.0784551317629
-71.6459368686961,40.9794373410602
-70.8657300832987,43.4234590173951
-73.0564385467461,41.9822452627418
-69.5806041652289,44.0143012826114
-73.3001297208264,42.3810926770479
-72.8062642422159,41.1778076700248
-71.4272709820215,43.4544131940987
-72.6977113914394,42.0522437699147
-70.1141575404233,44.3078919834001
-70.0942502894604,45.5822686657304
-67.4738165348416,44.7673407097746
-73.0614991648728,42.1985696490971
-69.8658510258618,41.0746093736389
-72.3730986147512,41.3201045013253
-69.2472563228352,44.3326620495332
-72.9268075752881,41.826634766457
-69.4776391610246,45.886464848149
-69.9710849820641,41.2609227382393
-67.1928616787305,45.0150194222652
-69.7151292624747,45.3864767013051
-68.1258156581297,46.4513235062782
-71.0860757917372,44.4480780089707
-68.3142482073723,44.1008561961357
-71.0999374468967,43.2042877667003
-69.752250791481,45.553785726098
-68.2002836851697,45.2216501170429
-72.5757026235317,41.5966969941317
-71.9655657998251,41.7076429872793
-70.4439238301263,41.3764678248833
-70.7891889891545,41.3562507315376
-71.9553283909878,42.1466013855344
-69.995496011012,45.4713752527956
-72.6991139716267,41.5440607445028
-68.5621205117449,44.3580625902026
-70.3794226290016,41.447695077919
-69.6267377661432,45.359270325829
-69.7456705618733,41.5023739110354
-72.8635669815093,41.4600183579777
-73.263882126447,41.4523549281777
-67.1404518769911,45.0407703105636
-70.3170024912105,44.4541345357294
-72.1825247739781,41.4047215247275
-73.5072494678472,41.2663659294794
-68.5934322054759,44.6301721048979
-72.7488458854973,41.3612860608629
-69.7720547066815,44.0559358217906
-70.1286366177945,43.0633940833798
-70.4235761193839,43.4567196187591
-68.0074128390416,44.4302298215781
-68.9060008605256,43.8604742935545
-67.4258852822207,44.7834733277538
-68.4727312528602,46.7752467070337
-71.6905887160387,41.5568253217073
-69.9504257462769,45.6135885222158
-69.3839992341956,45.1673454875591
-71.792038462373,41.9351291480485
-69.7480153887704,44.0329723194974
-69.3621426547749,45.5002010446371
-73.261662760486,41.0092150527161
-70.9568357410965,41.3235714451151
-70.3971091618194,41.7104346426947
-69.208007506251,44.5640587057024
-68.6050888021787,45.0460605679941
-68.3391562264869,44.8485981608642
-71.1305204432388,43.4560050239659
-67.3781391035135,45.3673402942063
-69.5794881409431,44.8011241372547
-68.5801903100373,46.3565352775173
-70.2819894068608,40.9673610191418
-68.2073074311748,44.7808469308517
-69.0871239000174,44.5673047883471
-69.2347047474297,43.9413433151329
-68.0500496398295,47.0366556903315
-71.9939928805947,41.4096493194037
-72.5464094534003,42.3002750425828
-72.7406406178741,41.4122900544587
-67.253682393711,45.271084373323
-70.2430072513775,41.3150620134025
-69.2710181751583,45.1667091163864
-70.5186691165988,41.2387468657986
-68.6795080515702,47.1006022470386
-70.9617261268696,43.7310648643449
-71.1197241489392,43.8875676748657
-68.3821043088291,45.0011284872015
-69.9173410988965,41.572100012766
-69.3946804288931,44.6766692119844
-67.9064142806801,47.0288618054965
-70.8750162411459,43.9673800473365
-73.3485269623984,42.2961423028205
-70.8680526973654,43.4599055718794
-73.0261836344289,40.9807002960969
-69.3631019068642,45.1097463089414
-69.2909749796928,44.3663327523063
-73.2265249895,41.7529131763255
-72.2091902574972,41.2556236321116
-68.2383234884305,44.9877991427629
-73.1039218806606,42.0190539296851
-72.7218505891705,42.1426694367968
-70.3093745721257,44.4539590093742
-68.3599691697364,43.9722537722966
-69.5279869111718,44.0493835868567
-69.5419625117882,45.7980111129002
-73.1237396520961,41.4032994383501
-70.9898787937994,41.4850317460667
-71.2113583191892,43.1458187511241
-71.1578716967644,43.084688592053
-73.6359185023269,41.9794173308118
-68.9965474364453,43.6218653309617
-73.7929245147131,42.1863800695439
-73.2902154628956,41.7921118268155
-70.9202333258074,40.9438174878199
-67.8659667179569,45.1850353849184
-68.1544508648743,46.5632523874347
-70.0116424921295,44.6418702531711
-68.2341043752371,44.7072810334789
-70.4433270007213,41.3021366731403
-68.6336945644238,44.5367480934423
-71.2108611894212,41.1917438799991
-71.3052706664821,43.5627804619327
-70.0972668742951,43.561831997167
-72.2011727795189,42.1539212146311
-71.4499675047895,41.3292802514592
-70.0769161718657,41.3347786785691
-70.7401636377594,44.8054793414366
-67.2691406374511,45.1135026504864
-71.1120144803401,44.1145611289209
-71.8063369346934,41.8887245548316
-71.5622372321832,41.3685891236919
-67.8163681200274,44.262145668281
-72.3152999923614,41.4142131109248
-68.9355028741173,43.8353852357069
-71.1546471791239,43.1081443399879
-71.1930654186303,41.8445822535666
-67.1408985344165,44.8210534061797
-70.5337746853927,43.8855653483844
-69.6339387229409,43.8524928435854
-72.2745112880272,41.7138434419666
-69.6869715455511,41.3396808343288
-70.8793633849124,43.9808377824634
-71.6274490247402,41.0084734387833
-71.7420248900073,41.225197760501
-68.7708419476616,44.8640647807777
-71.969037119478,41.0779075829089
-72.5191990883716,41.4511935183403
-69.5734295346285,41.3069239096083
-72.5970750268811,41.5002916828099
-70.0775797371582,43.8356081896416
-71.2182988174016,41.5137536918381
-67.909505941765,44.5206216789821
-70.0123671816642,41.0980520378971
-72.147180912598,41.4219931800559
-70.587073016582,43.0935003435227
-69.2408695691881,44.433775297368
-71.3264063856627,41.7097005990311
-70.5928335352831,43.4247905913761
-70.7994988510372,41.5731757260181
-69.5574978219079,43.6079851128364
-67.1982715499498,45.3869883823443
-69.6265187691272,44.742794254754
-70.3027081046613,41.439929454724
-68.2811373409304,44.3413885939327
-68.7317165028647,44.6015188454353
-70.2711344427036,44.3038916432604
-70.4440241384896,41.5056420577888
-67.8093952116007,45.3233248746654
-68.1499415726401,46.9167115407459
-67.8182609586796,44.1352349458756
-67.7243358768313,45.1454779662409
-70.5860211341978,44.5101891548757
-69.9115802425552,41.0682573024915
-68.0662827954633,44.2194454082458
-70.979476741528,43.7792448975204
-72.3111806697081,40.9143264643706
-69.5362544393264,43.5439840852203
-70.6366543510322,44.1162348215868
-71.3268009133864,43.6454597598817
-69.114815153995,45.709708660283
-68.2178229971132,44.3444140265074
-70.3611808647029,41.5791497328003
-73.1751973506285,42.0319992906673
-73.6614864019105,41.6933045320898
-69.8512346766399,45.3617905757902
-68.4082441563309,46.8462610120037
-70.8805429780854,43.6328388007293
-69.9984282036484,40.9577830013379
-70.0221277418723,43.9409353125011
-68.7844186117522,44.712976398366
-69.2465803038132,45.4047495498138
-67.6455544343347,45.4010116002656
-71.0101826941003,43.8619668207108
-71.4548303761315,43.1775016242494
-70.7779951965465,43.6797634491372
-70.4062315771475,42.8854836322979
-69.7776166604696,43.6360969311348
-67.880530077144,44.4406164255721
-71.4656027223248,41.8071303442747
-73.3882955890829,41.7988866863468
-72.3100325306432,41.953946799957
-69.7866010962011,43.4233470172304
-68.0079649716996,44.8077455240607
-69.5431888405356,45.8526154888184
-69.4311787682085,43.5268067087106
-68.5079359074513,47.0888626321928
-69.3394377380764,44.7784851550533
-73.1773746706428,40.9954725979221
-68.8026836618629,46.8387663496573
-67.6432395015829,45.0564215300776
-69.5082146042901,41.4865286474224
-70.757416835331,43.8401907713584
-68.8369934481337,46.8488458944296
-70.864684882295,41.6083187780437
-69.5008396101932,43.8347842757896
-68.9791066148024,44.698602174141
-72.2957437135343,42.382687822744
-67.914336224333,44.2918682278983
-69.1518188287096,45.7331758437106
-71.1397094532299,41.7418185957231
-71.3818187504281,41.9197850566177
-71.8422090845144,41.1673071033146
-71.0790069074555,44.4738487114046
-71.9183934715089,41.3704045676657
-68.1591821149694,44.9433588285757
-67.9460225347546,44.8764569761842
-70.1176375299628,43.9925390818967
-68.64041032249,44.6952190976169
-68.4960289180622,44.733448662329
-70.0459173618567,44.6820748647489
-71.0685947551965,41.4070859576799
-69.7961411594915,45.8422792300339
-69.4396052518581,44.3148095807545
-71.3963132488668,41.74577569985
-72.3040781545129,41.0389446990755
-70.0885924490973,43.7181868738188
-68.6693385912033,44.5957699587297
-70.1244381899342,41.6933689474912
-70.8291529325882,40.9780858571364
-68.8748978641606,46.8022948209192
-70.4454373640833,41.5134199383231
-70.7536100425268,41.9248026750758
-68.5614008316223,45.145539133178
-71.1795504063447,41.0730601899709
-70.4337235698292,41.2388338063812
-72.8185433452129,41.1469604890545
-68.3411507662684,45.1165557608756
-72.0748666145855,42.0083373595563
-67.6468349721929,44.7503062462356
-70.0086545044473,44.2696930740119
-68.0709797393644,44.4421718831175
-72.3316766613202,41.7957511547824
-67.4428821345738,45.0328676904951
-72.5245728807859,41.1203295797871
-70.1384672253614,40.8793983139802
-68.1856763905494,44.4995155138769
-69.6209397774944,40.9718855850816
-71.6487036971664,41.2985882542717
-71.3431776618854,43.3675131544402
-70.9517980743881,43.5679421011327
-71.0373140107365,43.6732353905624
-70.2136685712408,41.600450004878
-73.1214058325947,41.7196515749734
-68.6377716593242,43.8851735716075
-70.2974806646718,44.2449051832405
-73.4527777622334,42.1907416958052
-69.0082464914054,44.1216102067473
-71.8902150400333,41.4041174570627
-70.6076050107055,41.2284880866314
-70.4656241356943,44.5699040628173
-71.0100055336291,43.6476562951307
-70.1915423861069,43.5544100854523
-67.871767789196,45.2641134307948
-72.4105808522684,42.0074782799549
-71.2534966201689,44.4864065874751
-72.3974499982562,41.1470176904699
-70.4143489008571,44.3941741546597
-67.8186670359714,44.3812596975016
-71.0269819408931,44.387214542835
-69.8275133979573,45.5486548904238
-67.8115473985213,44.332746809004
-73.3552719328364,41.1899969666473
-71.8895250284215,41.1581042292518
-71.285421606512,44.6860486378393
-72.2586560426994,42.2727086833649
-72.2164281599263,40.9625801748134
-71.26612905229,43.2589380926707
-72.7041440592862,41.5584735910229
-70.5106232735958,42.8663966527548
-70.1223869087403,44.236072126635
-71.6374909122962,41.6561337751422
-71.3394033150075,43.626992096325
-69.3021685807549,43.9147039179424
-70.0577630078622,40.9997130893967
-70.9675389457156,44.4417976899639
-69.6994892887575,43.4266308105043
-68.0467361474988,44.7825787006711
-70.5790727322824,41.095126960416
-68.9647128613867,44.5665622687364
-69.8084228191391,41.31798716723
-70.0183481842968,44.4842084818855
-71.2310674354056,43.5053564623689
-73.5210227651592,41.6857507476922
-67.9105298178672,45.1210920048202
-71.123782405788,43.4729091776777
-71.7144783359652,41.4447644630787
-71.3361603310444,43.9400588244242
-70.8278194355373,44.415156438005
-70.9238283386553,41.5020696856123
-71.538408958887,41.6561179429952
-70.9717284845479,44.6953222146538
-72.7927216651779,41.1359762215112
-68.5254212602677,43.9785928301257
-70.2916290626523,42.8663670617895
-72.0469896049205,41.0551038766191
-71.4948859986238,43.2277144715675
-69.871554187931,45.6922379384603
-66.9845730245248,45.1957279703026
-69.5489603374136,44.7877075034353
-73.0689862879872,42.035253088789
-68.8431246535881,44.1957425764236
-69.0481961240883,44.9921014149397
-71.8531766451908,42.2130709810917
-70.4440983430436,43.6477122645248
-73.3978320081315,41.3536633147107
-68.8224172423857,44.7855986318142
-69.5648687269869,44.333646853687
-69.6718593960195,45.3711705585247
-68.2717802900005,46.5106675578529
-72.6124040144791,41.974760278424
-71.7957392556282,41.2336815697639
-69.8892082374873,45.7275174753894
-71.3266022997753,43.3861553862796
-69.3677630495394,44.9033739853418
-68.7152181373335,46.753310473958
-72.6519982727173,41.3300854574499
-71.4201616637006,44.1951976981746
-67.6998796154573,45.2470699883207
-70.0971535813929,43.0490666385384
-68.6375309056167,47.073978825706
-70.9045266908732,43.8130211155054
-68.0939570716572,44.5436216389255
-70.3062564906938,44.6057065680765
-70.7850577241018,43.1504159793732
-69.9550858062309,41.6015860946574
-69.7666570879062,44.4724577983091
-67.9360269071549,44.5956762921792
-69.716731128307,41.2089203523279
-70.8666998476862,41.2068705039568
-72.9833012198624,42.3883721623132
-68.7903015510042,44.2625135920482
-67.1704896200947,44.7282918913346
-73.223436703194,42.2368028529875
-67.5975457322425,44.7443293293083
-68.318331592445,46.4683164628259
-71.3351391544407,43.2118712663133
-67.374074110093,45.0784846493685
-70.9800953373641,43.8627019631637
-67.300278996759,45.4012424118913
-71.2748525294691,43.3093197628309
-69.2273881245086,45.5554760622785
-70.8247398483367,41.6768027373643
-73.0145565179376,41.6618651934927
-70.1034822365736,41.5137605660078
-72.6263141339959,42.2421780824612
-72.0457751520184,42.3634574482
-68.6313050164306,47.1017058551684
-71.5331050579977,43.3110854633844
-71.6492186715445,41.7647998867269
-73.3522547749873,41.1239977562132
-70.4613061961833,43.7216324795392
-72.2750331645505,42.2213949973452
-72.7650976373154,42.1497663628563
-69.9766379705305,43.9453603077691
-70.478199508242,44.6183518113712
-69.9383352721557,43.7692634399047
-73.0941172291853,41.3718251151392
-68.745098419974,45.2977250713962
-69.7623128092117,41.4478722629371
-73.3578063268595,41.8034495647051
-71.4146186843188,43.3779865373421
-70.7698832458615,43.2689440754438
-71.5230405469238,41.5366646303854
-69.9393278743327,45.5395489867645
-67.2393062819966,45.1978442669851
-72.8308262547786,41.6460925487764
